Protein 1,Protein 1 name,Protein 2,Protein 2 name,Retained DDIs,Lost DDIs,Score,Source of the interaction
3832,KIF11,29978,UBQLN2,-,-,1.0,PPI
3832,KIF11,26353,HSPB8,-,-,1.0,PPI
3832,KIF11,3020,H3-3A,-,-,1.0,PPI
3832,KIF11,1069,CETN2,-,-,1.0,PPI
3832,KIF11,54145,H2BS1,-,-,1.0,PPI
3832,KIF11,205327,C2orf69,-,-,1.0,PPI
3832,KIF11,440093,H3-5,-,-,1.0,PPI
3832,KIF11,6615,SNAI1,-,-,1.0,PPI
3832,KIF11,55361,PI4K2A,-,-,1.0,PPI
3832,KIF11,988,CDC5L,-,-,1.0,PPI
3832,KIF11,56254,RNF20,-,-,1.0,PPI
3832,KIF11,3832,KIF11,PF00225-PF00225,-,1.0,PPI-DDI
3832,KIF11,54785,BORCS6,-,-,1.0,PPI
148066,ZNRF4,57216,VANGL2,-,-,1.0,PPI
148066,ZNRF4,116150,NUS1,-,-,1.0,PPI
148066,ZNRF4,93,ACVR2B,-,-,1.0,PPI
78988,MRPL57,55794,DDX28,-,-,1.0,PPI
78988,MRPL57,123169,LEO1,-,-,1.0,PPI
78988,MRPL57,84078,KBTBD7,-,-,1.0,PPI
78988,MRPL57,54534,MRPL50,-,-,1.0,PPI
9111,NMI,8796,SCEL,-,-,1.0,PPI
9111,NMI,112714,TUBA3E,-,-,1.0,PPI
9111,NMI,27304,MOCS3,-,-,1.0,PPI
9111,NMI,4613,MYCN,-,-,1.0,PPI
9111,NMI,9107,MTMR6,-,-,1.0,PPI
9111,NMI,9111,NMI,-,-,1.0,PPI
9111,NMI,127703,C1orf216,-,-,1.0,PPI
9111,NMI,8971,H1-10,-,-,1.0,PPI
25803,SPDEF,4824,NKX3-1,-,-,1.0,PPI
9119,KRT75,10614,HEXIM1,-,-,1.0,PPI
646960,PRSS56,3872,KRT17,-,-,1.0,PPI
727910,TLCD2,55754,TMEM30A,-,-,1.0,PPI
3239,HOXD13,2290,FOXG1,PF00046-PF00250,-,1.0,PPI-DDI
3239,HOXD13,2294,FOXF1,PF00046-PF00250,-,1.0,PPI-DDI
3239,HOXD13,94234,FOXQ1,PF00046-PF00250,-,1.0,PPI-DDI
6999,TDO2,6999,TDO2,PF03301-PF03301,-,1.0,PPI-DDI
6999,TDO2,4223,MEOX2,-,-,1.0,PPI
10403,NDC80,10403,NDC80,PF03801-PF03801 ; PF03801-PF18077 ; PF18077-PF03801,-,1.0,PPI-DDI
10403,NDC80,988,CDC5L,-,-,1.0,PPI
10403,NDC80,8676,STX11,-,-,1.0,PPI
10403,NDC80,147700,KLC3,-,-,1.0,PPI
146852,ODF4,479,ATP12A,-,-,1.0,PPI
22934,RPIA,54554,WDR5B,-,-,1.0,PPI
22934,RPIA,727800,RNF208,-,-,1.0,PPI
22934,RPIA,22934,RPIA,PF06026-PF06026,-,1.0,PPI-DDI
1164,CKS2,1164,CKS2,PF01111-PF01111,-,1.0,PPI-DDI
1164,CKS2,3945,LDHB,-,-,1.0,PPI
1164,CKS2,1027,CDKN1B,-,-,1.0,PPI
79165,LENG1,54763,ROPN1,-,-,1.0,PPI
79165,LENG1,123722,FSD2,-,-,1.0,PPI
79165,LENG1,8676,STX11,-,-,1.0,PPI
79165,LENG1,1230,CCR1,-,-,1.0,PPI
79165,LENG1,79165,LENG1,-,-,1.0,PPI
4625,MYH7,5534,PPP3R1,PF02736-PF13499 ; PF00063-PF13499,-,1.0,PPI-DDI
4625,MYH7,10952,SEC61B,-,-,1.0,PPI
2298,FOXD4,23532,PRAME,-,-,1.0,PPI
2298,FOXD4,2306,FOXD2,PF00250-PF00250,-,1.0,PPI-DDI
2298,FOXD4,5165,PDK3,-,-,1.0,PPI
2298,FOXD4,51142,CHCHD2,-,-,1.0,PPI
2298,FOXD4,9778,KIAA0232,-,-,1.0,PPI
2298,FOXD4,51204,TACO1,-,-,1.0,PPI
83483,PLVAP,114885,OSBPL11,-,-,1.0,PPI
4921,DDR2,26762,HAVCR1,PF00754-PF07686,-,1.0,PPI-DDI
54931,TRMT10C,6615,SNAI1,-,-,1.0,PPI
54931,TRMT10C,51142,CHCHD2,-,-,1.0,PPI
54931,TRMT10C,8651,SOCS1,-,-,1.0,PPI
54931,TRMT10C,10614,HEXIM1,-,-,1.0,PPI
7879,RAB7A,10550,ARL6IP5,-,-,1.0,PPI
7879,RAB7A,9550,ATP6V1G1,-,-,1.0,PPI
7879,RAB7A,115207,KCTD12,-,-,1.0,PPI
7879,RAB7A,285636,C5orf51,-,-,1.0,PPI
7879,RAB7A,391,RHOG,PF00071-PF00071,PF08477-PF00071,0.5,PPI-DDI
7879,RAB7A,284119,CAVIN1,-,-,1.0,PPI
7879,RAB7A,79188,TMEM43,-,-,1.0,PPI
7879,RAB7A,128866,CHMP4B,-,-,1.0,PPI
7879,RAB7A,6118,RPA2,-,-,1.0,PPI
7879,RAB7A,7879,RAB7A,PF00071-PF00071,PF00071-PF08477 ; PF08477-PF00071 ; PF08477-PF08477,0.25,PPI-DDI
7879,RAB7A,4713,NDUFB7,-,-,1.0,PPI
7879,RAB7A,81876,RAB1B,PF00071-PF00071,PF08477-PF00071,0.5,PPI-DDI
56287,GKN1,124220,ZG16B,-,-,1.0,PPI
3741,KCNA5,6640,SNTA1,PF02214-PF00595,-,1.0,PPI-DDI
3741,KCNA5,22845,DOLK,-,-,1.0,PPI
3741,KCNA5,3741,KCNA5,PF00520-PF00520 ; PF02214-PF02214,-,1.0,PPI-DDI
3741,KCNA5,57216,VANGL2,-,-,1.0,PPI
3741,KCNA5,3738,KCNA3,PF00520-PF00520 ; PF02214-PF02214,-,1.0,PPI-DDI
441531,PGAM4,5224,PGAM2,PF00300-PF00300,-,1.0,PPI-DDI
26191,PTPN22,867,CBL,-,-,1.0,PPI
26191,PTPN22,3315,HSPB1,-,-,1.0,PPI
26191,PTPN22,26191,PTPN22,PF00102-PF00102,-,1.0,PPI-DDI
286077,FAM83H,22919,MAPRE1,-,-,1.0,PPI
286077,FAM83H,83987,CCDC8,-,-,1.0,PPI
286077,FAM83H,161424,NOP9,-,-,1.0,PPI
286077,FAM83H,56001,NXF2,-,-,1.0,PPI
286077,FAM83H,26353,HSPB8,-,-,1.0,PPI
54936,ADPRHL2,3315,HSPB1,-,-,1.0,PPI
140689,CBLN4,10882,C1QL1,PF00386-PF00386,-,1.0,PPI-DDI
140689,CBLN4,6615,SNAI1,-,-,1.0,PPI
5015,OTX2,5015,OTX2,PF00046-PF00046,-,1.0,PPI-DDI
388228,SBK1,5496,PPM1G,PF00069-PF00481,-,1.0,PPI-DDI
4607,MYBPC3,3316,HSPB2,-,-,1.0,PPI
4607,MYBPC3,84675,TRIM55,-,-,1.0,PPI
79669,C3orf52,974,CD79B,-,-,1.0,PPI
57613,FAM234B,3043,HBB,-,-,1.0,PPI
57613,FAM234B,23673,STX12,-,-,1.0,PPI
57613,FAM234B,2683,B4GALT1,-,-,1.0,PPI
22806,IKZF3,57459,GATAD2B,-,-,1.0,PPI
22806,IKZF3,256302,NATD1,-,-,1.0,PPI
22806,IKZF3,51142,CHCHD2,-,-,1.0,PPI
22806,IKZF3,26051,PPP1R16B,-,-,1.0,PPI
22806,IKZF3,8676,STX11,-,-,1.0,PPI
22806,IKZF3,22806,IKZF3,-,PF00096-PF00096,0.0,PPI-DDI
22806,IKZF3,9533,POLR1C,-,-,1.0,PPI
22806,IKZF3,55633,TBC1D22B,-,-,1.0,PPI
6728,SRP19,6728,SRP19,PF01922-PF01922,-,1.0,PPI-DDI
6728,SRP19,6647,SOD1,-,-,1.0,PPI
6728,SRP19,123169,LEO1,-,-,1.0,PPI
6728,SRP19,10614,HEXIM1,-,-,1.0,PPI
6728,SRP19,439,GET3,-,-,1.0,PPI
3559,IL2RA,3559,IL2RA,PF00084-PF00084,-,1.0,PPI-DDI
3559,IL2RA,6640,SNTA1,-,-,1.0,PPI
2290,FOXG1,57459,GATAD2B,-,-,1.0,PPI
2290,FOXG1,9126,SMC3,-,-,1.0,PPI
1300,COL10A1,10882,C1QL1,PF00386-PF00386 ; PF01391-PF01391,-,1.0,PPI-DDI
9370,ADIPOQ,9370,ADIPOQ,PF01391-PF01391 ; PF00386-PF00386,-,1.0,PPI-DDI
1746,DLX2,1746,DLX2,PF00046-PF00046,-,1.0,PPI-DDI
158038,LINGO2,3956,LGALS1,-,-,1.0,PPI
158038,LINGO2,10695,CNPY3,-,-,1.0,PPI
10435,CDC42EP2,4893,NRAS,PF00786-PF00071,-,1.0,PPI-DDI
10563,CXCL13,51554,ACKR4,PF00048-PF00001,-,1.0,PPI-DDI
10563,CXCL13,2833,CXCR3,PF00048-PF00001,-,1.0,PPI-DDI
347733,TUBB2B,81027,TUBB1,PF03953-PF00091 ; PF03953-PF03953 ; PF00091-PF00091 ; PF00091-PF03953,-,1.0,PPI-DDI
347733,TUBB2B,10376,TUBA1B,PF03953-PF03953 ; PF03953-PF00091 ; PF00091-PF03953 ; PF00091-PF00091,-,1.0,PPI-DDI
347733,TUBB2B,112714,TUBA3E,PF03953-PF00091 ; PF03953-PF03953 ; PF00091-PF00091 ; PF00091-PF03953,-,1.0,PPI-DDI
347733,TUBB2B,3872,KRT17,-,-,1.0,PPI
347733,TUBB2B,64499,TPSB2,-,-,1.0,PPI
347733,TUBB2B,10614,HEXIM1,-,-,1.0,PPI
27063,ANKRD1,84665,MYPN,PF12796-PF07679,-,1.0,PPI-DDI
27063,ANKRD1,27063,ANKRD1,PF12796-PF12796,-,1.0,PPI-DDI
27063,ANKRD1,84675,TRIM55,-,-,1.0,PPI
131831,ERICH6,3315,HSPB1,-,-,1.0,PPI
6366,CCL21,51554,ACKR4,PF00048-PF00001,-,1.0,PPI-DDI
6877,TAF5,138474,TAF1L,PF00400-PF00439,-,1.0,PPI-DDI
6877,TAF5,6879,TAF7,-,-,1.0,PPI
6877,TAF5,51616,TAF9B,PF04494-PF02291 ; PF00400-PF02291,-,1.0,PPI-DDI
6877,TAF5,6659,SOX4,PF00400-PF00505,-,1.0,PPI-DDI
678,ZFP36L2,5479,PPIB,-,-,1.0,PPI
678,ZFP36L2,10376,TUBA1B,-,-,1.0,PPI
678,ZFP36L2,6193,RPS5,-,-,1.0,PPI
678,ZFP36L2,7532,YWHAG,-,-,1.0,PPI
678,ZFP36L2,7295,TXN,-,-,1.0,PPI
678,ZFP36L2,341883,LRRC9,-,-,1.0,PPI
678,ZFP36L2,11329,STK38,-,-,1.0,PPI
678,ZFP36L2,3945,LDHB,-,-,1.0,PPI
644591,PPIAL4G,84948,TIGD5,-,-,1.0,PPI
644591,PPIAL4G,653598,PPIAL4C,PF00160-PF00160,-,1.0,PPI-DDI
644591,PPIAL4G,8642,DCHS1,-,-,1.0,PPI
55699,IARS2,3315,HSPB1,-,-,1.0,PPI
55699,IARS2,100506164,HSFX1,-,-,1.0,PPI
55699,IARS2,55181,SMG8,-,-,1.0,PPI
10376,TUBA1B,81027,TUBB1,PF03953-PF00091 ; PF03953-PF03953 ; PF00091-PF00091 ; PF00091-PF03953,-,1.0,PPI-DDI
10376,TUBA1B,7280,TUBB2A,PF03953-PF03953 ; PF03953-PF00091 ; PF00091-PF03953 ; PF00091-PF00091,-,1.0,PPI-DDI
10376,TUBA1B,3004,GZMM,-,-,1.0,PPI
10376,TUBA1B,894,CCND2,-,-,1.0,PPI
10376,TUBA1B,6615,SNAI1,-,-,1.0,PPI
10376,TUBA1B,10614,HEXIM1,-,-,1.0,PPI
10376,TUBA1B,26136,TES,-,-,1.0,PPI
10376,TUBA1B,29978,UBQLN2,-,-,1.0,PPI
10376,TUBA1B,10383,TUBB4B,PF03953-PF00091 ; PF03953-PF03953 ; PF00091-PF00091 ; PF00091-PF03953,-,1.0,PPI-DDI
10376,TUBA1B,84946,LTV1,-,-,1.0,PPI
10376,TUBA1B,988,CDC5L,-,-,1.0,PPI
54913,RPP25,10248,POP7,PF01918-PF12328,-,1.0,PPI-DDI
401036,ASB18,445,ASS1,-,-,1.0,PPI
442247,RFPL4B,51728,POLR3K,-,-,1.0,PPI
8340,H2BC13,26747,NUFIP1,-,-,1.0,PPI
8340,H2BC13,10614,HEXIM1,-,-,1.0,PPI
149428,BNIPL,149428,BNIPL,-,-,1.0,PPI
149428,BNIPL,58480,RHOU,-,-,1.0,PPI
1050,CEBPA,1044,CDX1,-,-,1.0,PPI
1050,CEBPA,3431,SP110,-,-,1.0,PPI
1050,CEBPA,64425,POLR1E,-,-,1.0,PPI
1050,CEBPA,1050,CEBPA,PF07716-PF07716,-,1.0,PPI-DDI
1050,CEBPA,2523,FUT1,-,-,1.0,PPI
1050,CEBPA,5223,PGAM1,-,-,1.0,PPI
1050,CEBPA,1051,CEBPB,PF07716-PF07716,-,1.0,PPI-DDI
1050,CEBPA,1053,CEBPE,PF07716-PF07716,-,1.0,PPI-DDI
5563,PRKAA2,4217,MAP3K5,PF00069-PF00069 ; PF16579-PF00069,-,1.0,PPI-DDI
5563,PRKAA2,4892,NRAP,PF00069-PF00412,-,1.0,PPI-DDI
5563,PRKAA2,53632,PRKAG3,PF00069-PF00571 ; PF16579-PF00571,-,1.0,PPI-DDI
5563,PRKAA2,25973,PARS2,-,-,1.0,PPI
5563,PRKAA2,58529,MYOZ1,-,-,1.0,PPI
2516,NR5A1,190,NR0B1,PF00104-PF00104 ; PF00105-PF00104,-,1.0,PPI-DDI
5375,PMP2,6647,SOD1,-,-,1.0,PPI
644943,RASSF10,6704,SPRR2E,-,-,1.0,PPI
644943,RASSF10,6278,S100A7,-,-,1.0,PPI
6615,SNAI1,10383,TUBB4B,-,-,1.0,PPI
6615,SNAI1,5814,PURB,-,-,1.0,PPI
6615,SNAI1,24148,PRPF6,-,-,1.0,PPI
6615,SNAI1,8471,AL035425.3,-,-,1.0,PPI
6615,SNAI1,6193,RPS5,-,-,1.0,PPI
6615,SNAI1,988,CDC5L,-,-,1.0,PPI
6615,SNAI1,6615,SNAI1,PF00096-PF00096,-,1.0,PPI-DDI
6615,SNAI1,26227,PHGDH,PF00096-PF00389 ; PF00096-PF02826,-,1.0,PPI-DDI
6615,SNAI1,6130,RPL7A,-,-,1.0,PPI
6615,SNAI1,6118,RPA2,-,-,1.0,PPI
6615,SNAI1,3945,LDHB,-,-,1.0,PPI
6615,SNAI1,6142,RPL18A,-,-,1.0,PPI
6615,SNAI1,9532,BAG2,-,-,1.0,PPI
6615,SNAI1,2033,EP300,PF00096-PF00439,-,1.0,PPI-DDI
6615,SNAI1,7280,TUBB2A,-,-,1.0,PPI
6615,SNAI1,26958,COPG2,-,-,1.0,PPI
6615,SNAI1,11329,STK38,PF00096-PF00069,-,1.0,PPI-DDI
6615,SNAI1,3251,HPRT1,-,-,1.0,PPI
6615,SNAI1,6015,RING1,-,-,1.0,PPI
6615,SNAI1,377630,USP17L2,PF00096-PF00443,-,1.0,PPI-DDI
6615,SNAI1,51495,HACD3,-,-,1.0,PPI
6615,SNAI1,3233,HOXD4,PF00096-PF00046,-,1.0,PPI-DDI
6615,SNAI1,25797,QPCT,-,-,1.0,PPI
6615,SNAI1,440093,H3-5,PF00096-PF00125,-,1.0,PPI-DDI
6615,SNAI1,10642,IGF2BP1,PF00096-PF00076,-,1.0,PPI-DDI
6615,SNAI1,144699,FBXL14,-,-,1.0,PPI
79102,RNF26,8894,EIF2S2,-,-,1.0,PPI
79102,RNF26,81876,RAB1B,-,-,1.0,PPI
8411,EEA1,83987,CCDC8,-,-,1.0,PPI
8411,EEA1,8411,EEA1,PF01363-PF01363,-,1.0,PPI-DDI
8411,EEA1,374462,PTPRQ,-,-,1.0,PPI
8411,EEA1,23673,STX12,-,-,1.0,PPI
8411,EEA1,2810,SFN,-,-,1.0,PPI
4605,MYBL2,1869,E2F1,-,-,1.0,PPI
4605,MYBL2,4605,MYBL2,PF00249-PF00249,-,1.0,PPI-DDI
4605,MYBL2,5321,PLA2G4A,-,-,1.0,PPI
4605,MYBL2,90441,ZNF622,-,-,1.0,PPI
4605,MYBL2,2033,EP300,PF00249-PF00439,-,1.0,PPI-DDI
4605,MYBL2,81631,MAP1LC3B,-,-,1.0,PPI
79626,TNFAIP8L2,26136,TES,-,-,1.0,PPI
9962,SLC23A2,4893,NRAS,-,-,1.0,PPI
140707,BRI3BP,286753,TRARG1,-,-,1.0,PPI
57216,VANGL2,974,CD79B,-,-,1.0,PPI
57216,VANGL2,4893,NRAS,-,-,1.0,PPI
57216,VANGL2,5733,PTGER3,-,-,1.0,PPI
57216,VANGL2,22987,SV2C,-,-,1.0,PPI
64407,RGS18,2773,GNAI3,PF00615-PF00503,-,1.0,PPI-DDI
64407,RGS18,2776,GNAQ,PF00615-PF00503,-,1.0,PPI-DDI
388697,HRNR,83987,CCDC8,-,-,1.0,PPI
388697,HRNR,3872,KRT17,-,-,1.0,PPI
388697,HRNR,26051,PPP1R16B,-,-,1.0,PPI
388697,HRNR,54984,PINX1,-,-,1.0,PPI
388697,HRNR,6647,SOD1,-,-,1.0,PPI
388697,HRNR,10614,HEXIM1,-,-,1.0,PPI
139599,MAGEE2,988,CDC5L,-,-,1.0,PPI
9394,HS6ST1,1670,DEFA5,-,-,1.0,PPI
403341,ZBTB34,7054,TH,-,-,1.0,PPI
387856,CCDC184,8676,STX11,-,-,1.0,PPI
140838,NANP,3945,LDHB,-,-,1.0,PPI
2925,GRPR,5865,RAB3B,-,-,1.0,PPI
2925,GRPR,479,ATP12A,-,-,1.0,PPI
2925,GRPR,2149,F2R,PF00001-PF00001,-,1.0,PPI-DDI
2925,GRPR,93,ACVR2B,-,-,1.0,PPI
286530,P2RY8,2776,GNAQ,PF00001-PF00503,-,1.0,PPI-DDI
286530,P2RY8,440686,H3-2,-,-,1.0,PPI
286530,P2RY8,2781,GNAZ,PF00001-PF00503,-,1.0,PPI-DDI
286530,P2RY8,57515,SERINC1,-,-,1.0,PPI
9241,NOG,9241,NOG,PF05806-PF05806,-,1.0,PPI-DDI
374897,SBSN,55633,TBC1D22B,-,-,1.0,PPI
171024,SYNPO2,7532,YWHAG,-,-,1.0,PPI
5449,POU1F1,3799,KIF5B,-,-,1.0,PPI
5449,POU1F1,1052,CEBPD,-,-,1.0,PPI
27198,HCAR1,58480,RHOU,-,-,1.0,PPI
9312,KCNB2,9312,KCNB2,PF02214-PF02214 ; PF00520-PF00520,-,1.0,PPI-DDI
9312,KCNB2,170850,KCNG3,PF02214-PF02214 ; PF00520-PF00520,-,1.0,PPI-DDI
9312,KCNB2,3745,KCNB1,PF02214-PF02214 ; PF00520-PF00520,-,1.0,PPI-DDI
164153,UBL4B,4223,MEOX2,-,-,1.0,PPI
7424,VEGFC,3791,KDR,PF00341-PF00047 ; PF00341-PF13927,-,1.0,PPI-DDI
7424,VEGFC,7424,VEGFC,PF00341-PF00341,-,1.0,PPI-DDI
79077,DCTPP1,128866,CHMP4B,-,-,1.0,PPI
79077,DCTPP1,79077,DCTPP1,PF12643-PF12643,-,1.0,PPI-DDI
3956,LGALS1,6647,SOD1,-,-,1.0,PPI
3956,LGALS1,5733,PTGER3,-,-,1.0,PPI
3956,LGALS1,1949,EFNB3,-,-,1.0,PPI
3956,LGALS1,3316,HSPB2,-,-,1.0,PPI
3956,LGALS1,5879,RAC1,-,-,1.0,PPI
3956,LGALS1,924,CD7,-,-,1.0,PPI
9118,INA,7431,VIM,PF00038-PF00038,-,1.0,PPI-DDI
9118,INA,4893,NRAS,-,-,1.0,PPI
9118,INA,391123,VSIG8,-,-,1.0,PPI
9118,INA,4744,NEFH,PF00038-PF00038,-,1.0,PPI-DDI
55181,SMG8,51084,CRYL1,-,-,1.0,PPI
79913,ACTR5,10614,HEXIM1,-,-,1.0,PPI
200132,TCTEX1D1,4223,MEOX2,-,-,1.0,PPI
55754,TMEM30A,26507,CNNM1,-,-,1.0,PPI
55754,TMEM30A,93,ACVR2B,-,-,1.0,PPI
55361,PI4K2A,5023,P2RX1,-,-,1.0,PPI
55361,PI4K2A,26762,HAVCR1,-,-,1.0,PPI
55361,PI4K2A,2178,FANCE,-,-,1.0,PPI
55361,PI4K2A,924,CD7,-,-,1.0,PPI
5577,PRKAR2B,22919,MAPRE1,-,-,1.0,PPI
5577,PRKAR2B,55003,PAK1IP1,-,-,1.0,PPI
5577,PRKAR2B,54763,ROPN1,-,-,1.0,PPI
5577,PRKAR2B,26747,NUFIP1,-,-,1.0,PPI
5577,PRKAR2B,3799,KIF5B,-,-,1.0,PPI
5577,PRKAR2B,124220,ZG16B,-,-,1.0,PPI
5577,PRKAR2B,11215,AKAP11,-,-,1.0,PPI
5577,PRKAR2B,2773,GNAI3,-,-,1.0,PPI
5577,PRKAR2B,6657,SOX2,-,-,1.0,PPI
254048,UBN2,1044,CDX1,-,-,1.0,PPI
6567,SLC16A2,121793,TEX29,-,-,1.0,PPI
84811,BUD13,1044,CDX1,-,-,1.0,PPI
7286,TUFT1,284119,CAVIN1,-,-,1.0,PPI
7286,TUFT1,80125,CCDC33,-,-,1.0,PPI
7286,TUFT1,57215,THAP11,-,-,1.0,PPI
4543,MTNR1A,339761,CYP27C1,-,-,1.0,PPI
4543,MTNR1A,8471,AL035425.3,-,-,1.0,PPI
4543,MTNR1A,7779,SLC30A1,-,-,1.0,PPI
4543,MTNR1A,57459,GATAD2B,-,-,1.0,PPI
4543,MTNR1A,2773,GNAI3,PF00001-PF00503,-,1.0,PPI-DDI
4543,MTNR1A,5879,RAC1,-,-,1.0,PPI
4543,MTNR1A,10949,HNRNPA0,-,-,1.0,PPI
4543,MTNR1A,10857,PGRMC1,-,-,1.0,PPI
4543,MTNR1A,6664,SOX11,-,-,1.0,PPI
4543,MTNR1A,154467,CCDC167,-,-,1.0,PPI
4543,MTNR1A,10130,PDIA6,PF00001-PF00085,-,1.0,PPI-DDI
4543,MTNR1A,56851,EMC7,-,-,1.0,PPI
7411,VBP1,29978,UBQLN2,-,-,1.0,PPI
7411,VBP1,81572,PDRG1,PF02996-PF01920,-,1.0,PPI-DDI
7411,VBP1,112714,TUBA3E,PF02996-PF00091,-,1.0,PPI-DDI
7411,VBP1,9240,PNMA1,-,-,1.0,PPI
7411,VBP1,5191,PEX7,-,-,1.0,PPI
2173,FABP7,6647,SOD1,-,-,1.0,PPI
7076,TIMP1,3484,IGFBP1,-,-,1.0,PPI
2776,GNAQ,2785,GNG3,PF00503-PF00631,-,1.0,PPI-DDI
2776,GNAQ,3215,HOXB5,-,-,1.0,PPI
2776,GNAQ,6004,RGS16,PF00503-PF00615,-,1.0,PPI-DDI
2776,GNAQ,29978,UBQLN2,PF00503-PF00240,-,1.0,PPI-DDI
2776,GNAQ,84948,TIGD5,-,-,1.0,PPI
2776,GNAQ,26747,NUFIP1,-,-,1.0,PPI
2776,GNAQ,382,ARF6,-,-,1.0,PPI
2776,GNAQ,1230,CCR1,PF00503-PF00001,-,1.0,PPI-DDI
2776,GNAQ,2149,F2R,PF00503-PF00001,-,1.0,PPI-DDI
8862,APLN,439,GET3,-,-,1.0,PPI
54958,TMEM160,64377,CHST8,-,-,1.0,PPI
54958,TMEM160,719,C3AR1,-,-,1.0,PPI
54958,TMEM160,10225,CD96,-,-,1.0,PPI
54958,TMEM160,84078,KBTBD7,-,-,1.0,PPI
54958,TMEM160,81631,MAP1LC3B,-,-,1.0,PPI
63928,CHP2,389015,SLC9A4,PF13499-PF16644,-,1.0,PPI-DDI
7737,RNF113A,26136,TES,-,-,1.0,PPI
610,HCN2,10021,HCN4,PF00027-PF08412 ; PF00027-PF00520 ; PF00027-PF00027 ; PF00520-PF08412 ; PF00520-PF00520 ; PF00520-PF00027 ; PF08412-PF00520 ; PF08412-PF00027,-,1.0,PPI-DDI
610,HCN2,610,HCN2,PF00027-PF00027 ; PF00027-PF00520 ; PF00027-PF08412 ; PF00520-PF00027 ; PF00520-PF00520 ; PF00520-PF08412 ; PF08412-PF00027 ; PF08412-PF00520,-,1.0,PPI-DDI
26747,NUFIP1,56001,NXF2,-,-,1.0,PPI
26747,NUFIP1,5865,RAB3B,-,-,1.0,PPI
26747,NUFIP1,5534,PPP3R1,-,-,1.0,PPI
26747,NUFIP1,2781,GNAZ,-,-,1.0,PPI
10763,NES,9136,RRP9,-,-,1.0,PPI
10763,NES,7431,VIM,PF00038-PF00038,-,1.0,PPI-DDI
190,NR0B1,5241,PGR,PF00104-PF00105 ; PF00104-PF00104,-,1.0,PPI-DDI
7431,VIM,867,CBL,-,-,1.0,PPI
7431,VIM,9136,RRP9,-,-,1.0,PPI
7431,VIM,114824,PNMA5,-,-,1.0,PPI
7431,VIM,7291,TWIST1,-,-,1.0,PPI
7431,VIM,7431,VIM,PF00038-PF00038,-,1.0,PPI-DDI
7431,VIM,3872,KRT17,PF00038-PF00038,-,1.0,PPI-DDI
7431,VIM,5321,PLA2G4A,-,-,1.0,PPI
7431,VIM,10614,HEXIM1,-,-,1.0,PPI
7431,VIM,4255,MGMT,-,-,1.0,PPI
7431,VIM,7532,YWHAG,-,-,1.0,PPI
7431,VIM,7295,TXN,-,-,1.0,PPI
7431,VIM,26136,TES,-,-,1.0,PPI
7431,VIM,64127,NOD2,-,-,1.0,PPI
7431,VIM,161198,CLEC14A,-,-,1.0,PPI
7431,VIM,29978,UBQLN2,-,-,1.0,PPI
7431,VIM,4014,LOR,-,-,1.0,PPI
7431,VIM,65080,MRPL44,-,-,1.0,PPI
7431,VIM,988,CDC5L,-,-,1.0,PPI
7431,VIM,3315,HSPB1,-,-,1.0,PPI
7431,VIM,9533,POLR1C,-,-,1.0,PPI
7431,VIM,79697,RIOX1,-,-,1.0,PPI
8969,H2AC11,10614,HEXIM1,-,-,1.0,PPI
4082,MARCKS,29978,UBQLN2,-,-,1.0,PPI
4082,MARCKS,6118,RPA2,-,-,1.0,PPI
4082,MARCKS,4893,NRAS,-,-,1.0,PPI
4082,MARCKS,58480,RHOU,-,-,1.0,PPI
11165,NUDT3,7140,TNNT3,-,-,1.0,PPI
11165,NUDT3,11063,SOX30,-,-,1.0,PPI
100507290,ZNF865,56001,NXF2,-,-,1.0,PPI
440686,H3-2,1044,CDX1,-,-,1.0,PPI
3945,LDHB,7532,YWHAG,-,-,1.0,PPI
3945,LDHB,5049,PAFAH1B2,-,-,1.0,PPI
3945,LDHB,26227,PHGDH,-,-,1.0,PPI
3945,LDHB,6647,SOD1,-,-,1.0,PPI
3945,LDHB,654364,NME1-NME2,-,-,1.0,PPI
3945,LDHB,29978,UBQLN2,-,-,1.0,PPI
3945,LDHB,79068,FTO,-,-,1.0,PPI
3945,LDHB,445,ASS1,-,-,1.0,PPI
3945,LDHB,219,ALDH1B1,-,-,1.0,PPI
3945,LDHB,2773,GNAI3,-,-,1.0,PPI
3945,LDHB,10614,HEXIM1,-,-,1.0,PPI
3945,LDHB,3945,LDHB,PF00056-PF00056 ; PF00056-PF02866 ; PF02866-PF00056 ; PF02866-PF02866,-,1.0,PPI-DDI
3945,LDHB,81876,RAB1B,-,-,1.0,PPI
58480,RHOU,84684,INSM2,-,-,1.0,PPI
58480,RHOU,344387,CDKL4,PF00071-PF00069,-,1.0,PPI-DDI
58480,RHOU,6659,SOX4,-,-,1.0,PPI
58480,RHOU,10928,RALBP1,PF00071-PF00620,-,1.0,PPI-DDI
58480,RHOU,9721,GPRIN2,-,-,1.0,PPI
58480,RHOU,57050,UTP3,-,-,1.0,PPI
3020,H3-3A,7054,TH,-,-,1.0,PPI
3020,H3-3A,8349,H2BC21,PF00125-PF00125,-,1.0,PPI-DDI
3020,H3-3A,7150,TOP1,-,-,1.0,PPI
3020,H3-3A,2033,EP300,PF00125-PF08214 ; PF00125-PF00439,-,1.0,PPI-DDI
3020,H3-3A,79813,EHMT1,-,-,1.0,PPI
3020,H3-3A,7290,HIRA,PF00125-PF00400,-,1.0,PPI-DDI
