Protein 1,Protein 1 name,Protein 2,Protein 2 name,Retained DDIs,Lost DDIs,Score,Source of the interaction
8772,FADD,54566,EPB41L4B,-,-,1.0,PPI
8772,FADD,4744,NEFH,-,-,1.0,PPI
8772,FADD,4478,MSN,-,-,1.0,PPI
8772,FADD,79625,NDNF,-,-,1.0,PPI
8772,FADD,8772,FADD,PF00531-PF00531 ; PF00531-PF01335 ; PF01335-PF00531 ; PF01335-PF01335,-,1.0,PPI-DDI
388951,TSPYL6,84078,KBTBD7,-,-,1.0,PPI
388951,TSPYL6,9778,KIAA0232,-,-,1.0,PPI
10324,KLHL41,10324,KLHL41,PF01344-PF01344 ; PF00651-PF00651 ; PF00651-PF07707 ; PF07707-PF00651,-,1.0,PPI-DDI
10324,KLHL41,131377,KLHL40,PF01344-PF01344 ; PF00651-PF07707 ; PF00651-PF00651 ; PF07707-PF00651,-,1.0,PPI-DDI
2230,FDX1,1583,CYP11A1,PF00111-PF00067,-,1.0,PPI-DDI
7915,ALDH5A1,54534,MRPL50,-,-,1.0,PPI
7915,ALDH5A1,219,ALDH1B1,PF00171-PF00171,-,1.0,PPI-DDI
7554,ZNF8,8339,H2BC8,PF00096-PF00125,-,1.0,PPI-DDI
84946,LTV1,84984,CEP19,-,-,1.0,PPI
84946,LTV1,10614,HEXIM1,-,-,1.0,PPI
23270,TSPYL4,11007,CCDC85B,-,-,1.0,PPI
23270,TSPYL4,4675,NAP1L3,PF00956-PF00956,-,1.0,PPI-DDI
23270,TSPYL4,266812,NAP1L5,PF00956-PF00956,-,1.0,PPI-DDI
23270,TSPYL4,9240,PNMA1,-,-,1.0,PPI
3162,HMOX1,56134,PCDHAC2,-,-,1.0,PPI
3162,HMOX1,4893,NRAS,-,-,1.0,PPI
3162,HMOX1,3162,HMOX1,PF01126-PF01126,-,1.0,PPI-DDI
3799,KIF5B,7532,YWHAG,-,-,1.0,PPI
3799,KIF5B,5449,POU1F1,-,-,1.0,PPI
3799,KIF5B,10614,HEXIM1,-,-,1.0,PPI
3799,KIF5B,6647,SOD1,-,-,1.0,PPI
3799,KIF5B,2810,SFN,-,-,1.0,PPI
3799,KIF5B,5577,PRKAR2B,-,-,1.0,PPI
3799,KIF5B,56254,RNF20,-,-,1.0,PPI
3799,KIF5B,94234,FOXQ1,-,-,1.0,PPI
3799,KIF5B,988,CDC5L,-,-,1.0,PPI
3799,KIF5B,147700,KLC3,-,-,1.0,PPI
2660,MSTN,93,ACVR2B,PF00019-PF00069 ; PF00019-PF01064,-,1.0,PPI-DDI
4713,NDUFB7,7879,RAB7A,-,-,1.0,PPI
4713,NDUFB7,93380,MMGT1,-,-,1.0,PPI
4713,NDUFB7,10970,CKAP4,-,-,1.0,PPI
118427,OLFM3,56254,RNF20,-,-,1.0,PPI
256933,NPB,124220,ZG16B,-,-,1.0,PPI
2949,GSTM5,2949,GSTM5,PF00043-PF00043 ; PF00043-PF02798 ; PF02798-PF00043 ; PF02798-PF02798,-,1.0,PPI-DDI
2596,GAP43,1230,CCR1,-,-,1.0,PPI
2596,GAP43,84948,TIGD5,-,-,1.0,PPI
116150,NUS1,56134,PCDHAC2,-,-,1.0,PPI
116150,NUS1,5733,PTGER3,-,-,1.0,PPI
116150,NUS1,148066,ZNRF4,-,-,1.0,PPI
64866,CDCP1,144699,FBXL14,-,-,1.0,PPI
64866,CDCP1,57622,LRFN1,-,-,1.0,PPI
51014,TMED7,55754,TMEM30A,-,-,1.0,PPI
64928,MRPL14,23144,ZC3H3,-,-,1.0,PPI
64928,MRPL14,54534,MRPL50,-,-,1.0,PPI
54763,ROPN1,54763,ROPN1,-,-,1.0,PPI
54763,ROPN1,11001,SLC27A2,-,-,1.0,PPI
54763,ROPN1,29950,SERTAD1,-,-,1.0,PPI
54763,ROPN1,27238,GPKOW,-,-,1.0,PPI
54763,ROPN1,5577,PRKAR2B,-,-,1.0,PPI
54763,ROPN1,79165,LENG1,-,-,1.0,PPI
3039,HBA1,10614,HEXIM1,-,-,1.0,PPI
5071,PRKN,5071,PRKN,PF00240-PF00240 ; PF00240-PF17978 ; PF00240-PF01485 ; PF00240-PF17976 ; PF17978-PF00240 ; PF17978-PF01485 ; PF17978-PF17976 ; PF01485-PF00240 ; PF01485-PF17978 ; PF01485-PF01485 ; PF01485-PF17976 ; PF17976-PF00240 ; PF17976-PF17978 ; PF17976-PF01485 ; PF17976-PF17976,-,1.0,PPI-DDI
5071,PRKN,5042,PABPC3,-,-,1.0,PPI
5071,PRKN,5879,RAC1,-,-,1.0,PPI
5071,PRKN,9319,TRIP13,PF00240-PF00004,-,1.0,PPI-DDI
5071,PRKN,64127,NOD2,PF00240-PF00619,-,1.0,PPI-DDI
5071,PRKN,810,CALML3,-,-,1.0,PPI
5071,PRKN,54926,UBE2R2,PF00240-PF00179 ; PF17978-PF00179,-,1.0,PPI-DDI
5071,PRKN,24148,PRPF6,-,-,1.0,PPI
5071,PRKN,7879,RAB7A,-,-,1.0,PPI
5071,PRKN,4223,MEOX2,-,-,1.0,PPI
5071,PRKN,23208,SYT11,-,-,1.0,PPI
5071,PRKN,5689,PSMB1,-,-,1.0,PPI
5071,PRKN,2203,FBP1,-,-,1.0,PPI
5071,PRKN,9118,INA,-,-,1.0,PPI
5071,PRKN,6130,RPL7A,-,-,1.0,PPI
5071,PRKN,2861,GPR37,-,-,1.0,PPI
5071,PRKN,284110,GSDMA,-,-,1.0,PPI
5071,PRKN,65108,MARCKSL1,-,-,1.0,PPI
5071,PRKN,7431,VIM,-,-,1.0,PPI
5071,PRKN,3301,DNAJA1,-,-,1.0,PPI
5071,PRKN,10130,PDIA6,-,-,1.0,PPI
5071,PRKN,4751,NEK2,PF00240-PF00069,-,1.0,PPI-DDI
5071,PRKN,55165,CEP55,-,-,1.0,PPI
5071,PRKN,1746,DLX2,-,-,1.0,PPI
5071,PRKN,23532,PRAME,-,-,1.0,PPI
5071,PRKN,4082,MARCKS,-,-,1.0,PPI
5071,PRKN,10970,CKAP4,-,-,1.0,PPI
5071,PRKN,5049,PAFAH1B2,-,-,1.0,PPI
5071,PRKN,3181,HNRNPA2B1,-,-,1.0,PPI
5071,PRKN,7295,TXN,-,-,1.0,PPI
6617,SNAPC1,123169,LEO1,-,-,1.0,PPI
6617,SNAPC1,6621,SNAPC4,-,-,1.0,PPI
6617,SNAPC1,124220,ZG16B,-,-,1.0,PPI
6617,SNAPC1,6617,SNAPC1,-,-,1.0,PPI
8294,H4C9,2033,EP300,PF15511-PF08214,-,1.0,PPI-DDI
55754,TMEM30A,727910,TLCD2,-,-,1.0,PPI
55754,TMEM30A,100134938,UPK3BL1,-,-,1.0,PPI
55754,TMEM30A,93,ACVR2B,-,-,1.0,PPI
79596,OBI1,678,ZFP36L2,-,-,1.0,PPI
79596,OBI1,79866,BORA,-,-,1.0,PPI
79596,OBI1,6615,SNAI1,-,-,1.0,PPI
79596,OBI1,2290,FOXG1,-,-,1.0,PPI
80258,EFHC2,149371,EXOC8,-,-,1.0,PPI
80258,EFHC2,9022,CLIC3,-,-,1.0,PPI
93380,MMGT1,3181,HNRNPA2B1,-,-,1.0,PPI
93380,MMGT1,2590,GALNT2,-,-,1.0,PPI
93380,MMGT1,79188,TMEM43,-,-,1.0,PPI
93380,MMGT1,29978,UBQLN2,-,-,1.0,PPI
93380,MMGT1,4893,NRAS,-,-,1.0,PPI
93380,MMGT1,56851,EMC7,-,-,1.0,PPI
93380,MMGT1,10970,CKAP4,-,-,1.0,PPI
93380,MMGT1,57456,KIAA1143,-,-,1.0,PPI
3627,CXCL10,2833,CXCR3,PF00048-PF00001,-,1.0,PPI-DDI
10017,BCL2L10,10017,BCL2L10,PF00452-PF00452,-,1.0,PPI-DDI
6425,SFRP5,6423,SFRP2,PF01392-PF01392,-,1.0,PPI-DDI
333932,H3C15,4893,NRAS,-,-,1.0,PPI
333932,H3C15,55170,PRMT6,-,-,1.0,PPI
333932,H3C15,23569,PADI4,-,-,1.0,PPI
333932,H3C15,9329,GTF3C4,-,-,1.0,PPI
729438,CASTOR2,729438,CASTOR2,PF13840-PF13840 ; PF13840-PF18700 ; PF18700-PF13840 ; PF18700-PF18700,-,1.0,PPI-DDI
3738,KCNA3,22845,DOLK,-,-,1.0,PPI
3738,KCNA3,23704,KCNE4,-,-,1.0,PPI
3738,KCNA3,3741,KCNA5,PF00520-PF00520 ; PF02214-PF02214,-,1.0,PPI-DDI
56889,TM9SF3,154,ADRB2,-,-,1.0,PPI
56889,TM9SF3,2302,FOXJ1,-,-,1.0,PPI
9533,POLR1C,161424,NOP9,-,-,1.0,PPI
9533,POLR1C,55703,POLR3B,PF01193-PF04566 ; PF01193-PF04567 ; PF01193-PF04565 ; PF01193-PF00562 ; PF01193-PF04563 ; PF01193-PF04560 ; PF01193-PF04561 ; PF01000-PF04566 ; PF01000-PF04567 ; PF01000-PF04565 ; PF01000-PF00562 ; PF01000-PF04563 ; PF01000-PF04560 ; PF01000-PF04561,-,1.0,PPI-DDI
9533,POLR1C,158297,SAXO1,-,-,1.0,PPI
9533,POLR1C,64425,POLR1E,PF01193-PF06870,-,1.0,PPI-DDI
9533,POLR1C,54101,RIPK4,-,-,1.0,PPI
9533,POLR1C,7431,VIM,-,-,1.0,PPI
2033,EP300,81876,RAB1B,-,-,1.0,PPI
2033,EP300,9739,SETD1A,PF00439-PF00076,-,1.0,PPI-DDI
2033,EP300,6097,RORC,-,-,1.0,PPI
2033,EP300,1052,CEBPD,-,-,1.0,PPI
2033,EP300,1938,EEF2,-,-,1.0,PPI
2033,EP300,100288687,DUX4,-,-,1.0,PPI
2033,EP300,30009,TBX21,-,-,1.0,PPI
2033,EP300,5454,POU3F2,-,-,1.0,PPI
2033,EP300,5241,PGR,-,-,1.0,PPI
2033,EP300,126961,H3C14,PF08214-PF00125 ; PF00439-PF00125,-,1.0,PPI-DDI
2033,EP300,429,ASCL1,PF00439-PF00010,-,1.0,PPI-DDI
2033,EP300,3725,JUN,PF00439-PF00170,-,1.0,PPI-DDI
2033,EP300,7290,HIRA,PF00439-PF00400,-,1.0,PPI-DDI
2033,EP300,54442,KCTD5,-,-,1.0,PPI
2033,EP300,430,ASCL2,PF00439-PF00010,-,1.0,PPI-DDI
2033,EP300,8349,H2BC21,PF08214-PF00125 ; PF00439-PF00125,-,1.0,PPI-DDI
2033,EP300,2683,B4GALT1,-,-,1.0,PPI
2033,EP300,79803,HPS6,-,-,1.0,PPI
2033,EP300,3576,CXCL8,-,-,1.0,PPI
2033,EP300,4217,MAP3K5,PF00439-PF00069,-,1.0,PPI-DDI
2033,EP300,6615,SNAI1,PF00439-PF00096,-,1.0,PPI-DDI
2033,EP300,2033,EP300,PF00569-PF00569 ; PF00569-PF00439 ; PF00439-PF00569 ; PF00439-PF00439 ; PF00439-PF06001 ; PF06001-PF00439,-,1.0,PPI-DDI
2033,EP300,4520,MTF1,PF00439-PF00096,-,1.0,PPI-DDI
2033,EP300,3181,HNRNPA2B1,PF00439-PF00076,-,1.0,PPI-DDI
2033,EP300,1489,CTF1,-,-,1.0,PPI
2033,EP300,4654,MYOD1,PF00439-PF00010,-,1.0,PPI-DDI
2033,EP300,10661,KLF1,PF00439-PF00096,-,1.0,PPI-DDI
2033,EP300,29950,SERTAD1,-,-,1.0,PPI
2033,EP300,4605,MYBL2,PF00439-PF00249,-,1.0,PPI-DDI
2033,EP300,6659,SOX4,-,-,1.0,PPI
2033,EP300,8338,H2AC20,PF08214-PF00125 ; PF00439-PF00125,-,1.0,PPI-DDI
8325,FZD8,7471,WNT1,PF01392-PF00110,-,1.0,PPI-DDI
653067,XAGE1B,5321,PLA2G4A,-,-,1.0,PPI
161424,NOP9,83987,CCDC8,-,-,1.0,PPI
161424,NOP9,64377,CHST8,-,-,1.0,PPI
161424,NOP9,5733,PTGER3,-,-,1.0,PPI
161424,NOP9,3476,IGBP1,-,-,1.0,PPI
161424,NOP9,6327,SCN2B,-,-,1.0,PPI
161424,NOP9,2300,FOXL1,-,-,1.0,PPI
84941,HSH2D,403313,PLPP6,-,-,1.0,PPI
84941,HSH2D,116362,RBP7,-,-,1.0,PPI
10550,ARL6IP5,7879,RAB7A,-,-,1.0,PPI
10550,ARL6IP5,4893,NRAS,-,-,1.0,PPI
10550,ARL6IP5,91445,RNF185,-,-,1.0,PPI
10550,ARL6IP5,9152,SLC6A5,-,-,1.0,PPI
5049,PAFAH1B2,4478,MSN,-,-,1.0,PPI
5049,PAFAH1B2,7532,YWHAG,-,-,1.0,PPI
5049,PAFAH1B2,3181,HNRNPA2B1,-,-,1.0,PPI
5049,PAFAH1B2,54984,PINX1,-,-,1.0,PPI
8339,H2BC8,79080,CCDC86,-,-,1.0,PPI
8339,H2BC8,723790,H2AC19,PF00125-PF00125 ; PF00125-PF16211,-,1.0,PPI-DDI
8339,H2BC8,168455,CCDC71L,-,-,1.0,PPI
8339,H2BC8,24137,KIF4A,-,-,1.0,PPI
8339,H2BC8,55133,SRBD1,-,-,1.0,PPI
8339,H2BC8,9841,ZBTB24,PF00125-PF00096,-,1.0,PPI-DDI
8339,H2BC8,22974,TPX2,-,-,1.0,PPI
8339,H2BC8,3476,IGBP1,-,-,1.0,PPI
8339,H2BC8,54984,PINX1,-,-,1.0,PPI
8339,H2BC8,57473,ZNF512B,-,-,1.0,PPI
8339,H2BC8,140735,DYNLL2,-,-,1.0,PPI
8339,H2BC8,128866,CHMP4B,-,-,1.0,PPI
8339,H2BC8,89890,KBTBD6,-,-,1.0,PPI
79102,RNF26,81876,RAB1B,-,-,1.0,PPI
79102,RNF26,8894,EIF2S2,-,-,1.0,PPI
79983,POF1B,3872,KRT17,-,-,1.0,PPI
79983,POF1B,51209,RAB9B,-,-,1.0,PPI
4887,NPY2R,57221,ARFGEF3,-,-,1.0,PPI
4887,NPY2R,23532,PRAME,-,-,1.0,PPI
4887,NPY2R,84618,NT5C1A,-,-,1.0,PPI
4887,NPY2R,60493,FASTKD5,-,-,1.0,PPI
4887,NPY2R,80789,INTS5,-,-,1.0,PPI
79913,ACTR5,10614,HEXIM1,-,-,1.0,PPI
79913,ACTR5,9804,TOMM20,-,-,1.0,PPI
8987,STBD1,5509,PPP1R3D,-,-,1.0,PPI
8987,STBD1,2998,GYS2,-,-,1.0,PPI
8987,STBD1,346689,KLRG2,-,-,1.0,PPI
9394,HS6ST1,1670,DEFA5,-,-,1.0,PPI
9394,HS6ST1,1667,DEFA1,-,-,1.0,PPI
10928,RALBP1,5879,RAC1,PF00620-PF00071,-,1.0,PPI-DDI
10928,RALBP1,3725,JUN,-,-,1.0,PPI
10928,RALBP1,8030,CCDC6,-,-,1.0,PPI
10928,RALBP1,79571,GCC1,-,-,1.0,PPI
10928,RALBP1,127703,C1orf216,-,-,1.0,PPI
10928,RALBP1,58480,RHOU,PF00620-PF00071,-,1.0,PPI-DDI
144811,LACC1,11187,PKP3,-,-,1.0,PPI
144811,LACC1,1164,CKS2,-,-,1.0,PPI
144811,LACC1,5879,RAC1,-,-,1.0,PPI
144811,LACC1,9550,ATP6V1G1,-,-,1.0,PPI
144811,LACC1,57532,NUFIP2,-,-,1.0,PPI
144811,LACC1,8338,H2AC20,-,-,1.0,PPI
144811,LACC1,391123,VSIG8,-,-,1.0,PPI
144811,LACC1,440686,H3-2,-,-,1.0,PPI
55631,LRRC40,114990,VASN,PF12799-PF13855 ; PF13855-PF13855,-,1.0,PPI-DDI
55631,LRRC40,10695,CNPY3,-,-,1.0,PPI
55631,LRRC40,988,CDC5L,-,-,1.0,PPI
55631,LRRC40,83987,CCDC8,-,-,1.0,PPI
26298,EHF,383,ARG1,-,-,1.0,PPI
26298,EHF,2487,FRZB,-,-,1.0,PPI
89795,NAV3,22919,MAPRE1,PF00307-PF00307,-,1.0,PPI-DDI
8431,NR0B2,3175,ONECUT1,PF00104-PF00046,-,1.0,PPI-DDI
8431,NR0B2,6668,SP2,-,-,1.0,PPI
6123,RPL3L,6142,RPL18A,-,-,1.0,PPI
6123,RPL3L,6130,RPL7A,-,-,1.0,PPI
386724,AMIGO3,386724,AMIGO3,PF13855-PF13855,-,1.0,PPI-DDI
4118,MAL,85027,SMIM3,-,-,1.0,PPI
26191,PTPN22,919,CD247,PF00102-PF02189,-,1.0,PPI-DDI
26191,PTPN22,916,CD3E,PF00102-PF02189,-,1.0,PPI-DDI
26191,PTPN22,867,CBL,-,-,1.0,PPI
26191,PTPN22,26191,PTPN22,PF00102-PF00102,-,1.0,PPI-DDI
26191,PTPN22,2746,GLUD1,-,-,1.0,PPI
26191,PTPN22,3315,HSPB1,-,-,1.0,PPI
10953,TOMM34,1300,COL10A1,-,-,1.0,PPI
100507290,ZNF865,56001,NXF2,-,-,1.0,PPI
2834,PRLHR,6640,SNTA1,PF00001-PF00595,-,1.0,PPI-DDI
29777,ABT1,266812,NAP1L5,-,-,1.0,PPI
54785,BORCS6,55165,CEP55,-,-,1.0,PPI
54785,BORCS6,5321,PLA2G4A,-,-,1.0,PPI
221662,RBM24,11187,PKP3,PF00076-PF00514,-,1.0,PPI-DDI
221662,RBM24,3713,IVL,-,-,1.0,PPI
221662,RBM24,2125,EVPL,-,-,1.0,PPI
221662,RBM24,810,CALML3,-,-,1.0,PPI
8971,H1-10,10614,HEXIM1,-,-,1.0,PPI
8971,H1-10,6647,SOD1,-,-,1.0,PPI
8971,H1-10,7150,TOP1,-,-,1.0,PPI
8971,H1-10,9111,NMI,-,-,1.0,PPI
56851,EMC7,29978,UBQLN2,-,-,1.0,PPI
56851,EMC7,3452,IFNA21,-,-,1.0,PPI
56851,EMC7,4543,MTNR1A,-,-,1.0,PPI
56851,EMC7,2740,GLP1R,-,-,1.0,PPI
56851,EMC7,2830,GPR6,-,-,1.0,PPI
56851,EMC7,23753,SDF2L1,-,-,1.0,PPI
56851,EMC7,56851,EMC7,-,-,1.0,PPI
253980,KCTD13,253980,KCTD13,PF02214-PF02214,-,1.0,PPI-DDI
253980,KCTD13,154,ADRB2,-,-,1.0,PPI
253980,KCTD13,26353,HSPB8,-,-,1.0,PPI
83860,TAF3,6877,TAF5,PF07524-PF00400 ; PF00628-PF00400,-,1.0,PPI-DDI
7054,TH,403341,ZBTB34,-,-,1.0,PPI
347517,RAB41,3315,HSPB1,-,-,1.0,PPI
4824,NKX3-1,10949,HNRNPA0,PF00046-PF00076,-,1.0,PPI-DDI
4824,NKX3-1,7150,TOP1,-,-,1.0,PPI
4824,NKX3-1,10970,CKAP4,-,-,1.0,PPI
4824,NKX3-1,6668,SP2,PF00046-PF00096,-,1.0,PPI-DDI
4824,NKX3-1,25803,SPDEF,-,-,1.0,PPI
23546,SYNGR4,2740,GLP1R,-,-,1.0,PPI
3765,KCNJ9,3763,KCNJ6,PF17655-PF01007 ; PF17655-PF17655 ; PF01007-PF01007 ; PF01007-PF17655,-,1.0,PPI-DDI
445,ASS1,445,ASS1,PF00764-PF00764,-,1.0,PPI-DDI
445,ASS1,6624,FSCN1,-,-,1.0,PPI
445,ASS1,7295,TXN,-,-,1.0,PPI
445,ASS1,401036,ASB18,-,-,1.0,PPI
445,ASS1,2936,GSR,-,-,1.0,PPI
55432,YOD1,84675,TRIM55,-,-,1.0,PPI
3559,IL2RA,3559,IL2RA,PF00084-PF00084,-,1.0,PPI-DDI
3559,IL2RA,6640,SNTA1,-,-,1.0,PPI
3673,ITGA2,79908,BTNL8,-,PF00092-PF07686,0.0,PPI-DDI
55703,POLR3B,439,GET3,-,-,1.0,PPI
55703,POLR3B,55703,POLR3B,PF04566-PF04567 ; PF04566-PF04565 ; PF04566-PF00562 ; PF04566-PF04563 ; PF04566-PF04560 ; PF04566-PF04561 ; PF04567-PF04566 ; PF04567-PF04565 ; PF04567-PF00562 ; PF04567-PF04563 ; PF04567-PF04560 ; PF04567-PF04561 ; PF04565-PF04566 ; PF04565-PF04567 ; PF04565-PF00562 ; PF04565-PF04563 ; PF04565-PF04560 ; PF04565-PF04561 ; PF00562-PF04566 ; PF00562-PF04567 ; PF00562-PF04565 ; PF00562-PF00562 ; PF00562-PF04563 ; PF00562-PF04560 ; PF00562-PF04561 ; PF04563-PF04566 ; PF04563-PF04567 ; PF04563-PF04565 ; PF04563-PF00562 ; PF04563-PF04563 ; PF04563-PF04560 ; PF04563-PF04561 ; PF04560-PF04566 ; PF04560-PF04567 ; PF04560-PF04565 ; PF04560-PF00562 ; PF04560-PF04563 ; PF04560-PF04561 ; PF04561-PF04566 ; PF04561-PF04567 ; PF04561-PF04565 ; PF04561-PF00562 ; PF04561-PF04563 ; PF04561-PF04560 ; PF04561-PF04561,-,1.0,PPI-DDI
55703,POLR3B,54101,RIPK4,-,-,1.0,PPI
83942,TSSK1B,79866,BORA,-,-,1.0,PPI
83942,TSSK1B,3310,HSPA6,PF00069-PF00012,-,1.0,PPI-DDI
57215,THAP11,83903,HASPIN,-,-,1.0,PPI
57215,THAP11,22974,TPX2,-,-,1.0,PPI
57215,THAP11,23172,ABRAXAS2,-,-,1.0,PPI
57215,THAP11,57215,THAP11,-,-,1.0,PPI
57215,THAP11,120939,TMEM52B,-,-,1.0,PPI
57215,THAP11,7286,TUFT1,-,-,1.0,PPI
3362,HTR6,26958,COPG2,-,-,1.0,PPI
29107,NXT1,56001,NXF2,PF02136-PF02136,-,1.0,PPI-DDI
6775,STAT4,154,ADRB2,PF00017-PF00001,-,1.0,PPI-DDI
6775,STAT4,3725,JUN,-,-,1.0,PPI
7076,TIMP1,3484,IGFBP1,-,-,1.0,PPI
7076,TIMP1,4318,MMP9,PF00965-PF00045 ; PF00965-PF00413,-,1.0,PPI-DDI
4225,MEP1B,2520,GAST,-,-,1.0,PPI
64407,RGS18,2773,GNAI3,PF00615-PF00503,-,1.0,PPI-DDI
441531,PGAM4,5224,PGAM2,PF00300-PF00300,-,1.0,PPI-DDI
115207,KCTD12,7879,RAB7A,-,-,1.0,PPI
115207,KCTD12,84984,CEP19,-,-,1.0,PPI
115207,KCTD12,9568,GABBR2,-,-,1.0,PPI
115207,KCTD12,115207,KCTD12,PF02214-PF02214,-,1.0,PPI-DDI
386618,KCTD4,386618,KCTD4,PF02214-PF02214,-,1.0,PPI-DDI
91445,RNF185,29978,UBQLN2,PF13920-PF00240,PF00097-PF00627 ; PF00097-PF00240,0.33,PPI-DDI
91445,RNF185,4893,NRAS,-,-,1.0,PPI
91445,RNF185,91445,RNF185,PF13920-PF13920,PF00097-PF00097,0.5,PPI-DDI
91445,RNF185,6048,RNF5,PF13920-PF13920,-,1.0,PPI-DDI
149428,BNIPL,149428,BNIPL,-,-,1.0,PPI
149428,BNIPL,58480,RHOU,-,-,1.0,PPI
1044,CDX1,7290,HIRA,PF00046-PF00400,-,1.0,PPI-DDI
1044,CDX1,1050,CEBPA,-,-,1.0,PPI
1044,CDX1,254048,UBN2,-,-,1.0,PPI
1044,CDX1,84078,KBTBD7,-,-,1.0,PPI
1044,CDX1,89890,KBTBD6,-,-,1.0,PPI
1044,CDX1,85364,ZCCHC3,-,-,1.0,PPI
1044,CDX1,57050,UTP3,-,-,1.0,PPI
1044,CDX1,440686,H3-2,-,-,1.0,PPI
2125,EVPL,3680,ITGA9,-,-,1.0,PPI
1870,E2F2,4613,MYCN,-,-,1.0,PPI
1870,E2F2,23429,RYBP,-,-,1.0,PPI
279,AMY2A,3872,KRT17,-,-,1.0,PPI
279,AMY2A,51499,TRIAP1,-,-,1.0,PPI
3768,KCNJ12,6640,SNTA1,-,-,1.0,PPI
3768,KCNJ12,55327,LIN7C,-,-,1.0,PPI
114990,VASN,3956,LGALS1,-,-,1.0,PPI
114990,VASN,10695,CNPY3,-,-,1.0,PPI
57692,MAGEE1,57459,GATAD2B,-,-,1.0,PPI
57692,MAGEE1,6640,SNTA1,-,-,1.0,PPI
57692,MAGEE1,57692,MAGEE1,-,-,1.0,PPI
28986,MAGEH1,493861,EID3,-,-,1.0,PPI
28986,MAGEH1,266812,NAP1L5,-,-,1.0,PPI
27350,APOBEC3C,27350,APOBEC3C,PF18782-PF18782,-,1.0,PPI-DDI
148753,FAM163A,7532,YWHAG,-,-,1.0,PPI
6037,RNASE3,2781,GNAZ,-,-,1.0,PPI
6037,RNASE3,22979,EFR3B,-,-,1.0,PPI
22845,DOLK,3741,KCNA5,-,-,1.0,PPI
347733,TUBB2B,10614,HEXIM1,-,-,1.0,PPI
347733,TUBB2B,3872,KRT17,-,-,1.0,PPI
347733,TUBB2B,64499,TPSB2,-,-,1.0,PPI
347733,TUBB2B,54101,RIPK4,PF03953-PF13637 ; PF00091-PF13637 ; PF00091-PF12796,-,1.0,PPI-DDI
347733,TUBB2B,112714,TUBA3E,PF03953-PF00091 ; PF03953-PF03953 ; PF00091-PF00091 ; PF00091-PF03953,-,1.0,PPI-DDI
9363,RAB33A,4893,NRAS,PF00071-PF00071,-,1.0,PPI-DDI
64499,TPSB2,64499,TPSB2,PF00089-PF00089,-,1.0,PPI-DDI
64499,TPSB2,7280,TUBB2A,-,-,1.0,PPI
7150,TOP1,10614,HEXIM1,-,-,1.0,PPI
7150,TOP1,27340,UTP20,-,-,1.0,PPI
7150,TOP1,6280,S100A9,-,-,1.0,PPI
7150,TOP1,8353,H3C6,-,-,1.0,PPI
7150,TOP1,3181,HNRNPA2B1,-,-,1.0,PPI
7150,TOP1,988,CDC5L,-,-,1.0,PPI
55166,CENPQ,678,ZFP36L2,-,-,1.0,PPI
55166,CENPQ,55166,CENPQ,-,-,1.0,PPI
55166,CENPQ,440686,H3-2,-,-,1.0,PPI
90353,CTU1,9805,SCRN1,-,-,1.0,PPI
90353,CTU1,6102,RP2,-,-,1.0,PPI
3316,HSPB2,1158,CKM,-,-,1.0,PPI
3316,HSPB2,26353,HSPB8,PF00011-PF00011,-,1.0,PPI-DDI
3316,HSPB2,4607,MYBPC3,-,-,1.0,PPI
3316,HSPB2,3316,HSPB2,PF00011-PF00011,-,1.0,PPI-DDI
3316,HSPB2,3956,LGALS1,-,-,1.0,PPI
6102,RP2,83987,CCDC8,-,-,1.0,PPI
6102,RP2,4893,NRAS,-,-,1.0,PPI
5321,PLA2G4A,7431,VIM,-,-,1.0,PPI
5321,PLA2G4A,4605,MYBL2,-,-,1.0,PPI
28978,TMEM14A,11274,USP18,-,-,1.0,PPI
28978,TMEM14A,4543,MTNR1A,-,-,1.0,PPI
6877,TAF5,51616,TAF9B,PF04494-PF02291 ; PF00400-PF02291,-,1.0,PPI-DDI
6877,TAF5,6659,SOX4,PF00400-PF00505,-,1.0,PPI-DDI
7621,ZNF70,23144,ZC3H3,-,-,1.0,PPI
9107,MTMR6,9111,NMI,-,-,1.0,PPI
9107,MTMR6,9107,MTMR6,PF06602-PF06602,-,1.0,PPI-DDI
9107,MTMR6,84984,CEP19,-,-,1.0,PPI
9107,MTMR6,6491,STIL,-,-,1.0,PPI
6640,SNTA1,719,C3AR1,PF00595-PF00001,-,1.0,PPI-DDI
6640,SNTA1,8263,F8A1,-,-,1.0,PPI
6640,SNTA1,916,CD3E,-,-,1.0,PPI
6640,SNTA1,2977,GUCY1A2,-,-,1.0,PPI
6640,SNTA1,3741,KCNA5,PF00595-PF02214,-,1.0,PPI-DDI
6640,SNTA1,150,ADRA2A,PF00595-PF00001,-,1.0,PPI-DDI
6640,SNTA1,3357,HTR2B,PF00595-PF00001,-,1.0,PPI-DDI
6640,SNTA1,146,ADRA1D,PF00595-PF00001,-,1.0,PPI-DDI
6640,SNTA1,6751,SSTR1,PF00595-PF00001,-,1.0,PPI-DDI
25797,QPCT,6615,SNAI1,-,-,1.0,PPI
339761,CYP27C1,4543,MTNR1A,-,-,1.0,PPI
5272,SERPINB9,7280,TUBB2A,-,-,1.0,PPI
56159,TEX11,57459,GATAD2B,-,-,1.0,PPI
56159,TEX11,158401,SHOC1,-,-,1.0,PPI
