Gene 1 ID,Protein 1 name,Gene 2 ID,Protein 2 name,Retained DDIs,Lost DDIs,Score,Source of the interaction
ENSG00000197442,MAP3K5,ENSG00000118971,CCND2,PF00069-PF02984 ; PF00069-PF00134,-,1.0,PPI-DDI
ENSG00000197442,MAP3K5,ENSG00000082516,GEMIN5,PF00069-PF00400,-,1.0,PPI-DDI
ENSG00000197442,MAP3K5,ENSG00000100393,EP300,PF00069-PF00439,-,1.0,PPI-DDI
ENSG00000197442,MAP3K5,ENSG00000162409,PRKAA2,PF00069-PF00069 ; PF00069-PF16579,-,1.0,PPI-DDI
ENSG00000197442,MAP3K5,ENSG00000136810,TXN,-,-,1.0,PPI
ENSG00000197442,MAP3K5,ENSG00000170027,YWHAG,PF00069-PF00244,-,1.0,PPI-DDI
ENSG00000197442,MAP3K5,ENSG00000197442,MAP3K5,PF00069-PF00069,-,1.0,PPI-DDI
ENSG00000113303,BTNL8,ENSG00000164171,ITGA2,-,PF07686-PF00092,0.0,PPI-DDI
ENSG00000113303,BTNL8,ENSG00000119946,CNNM1,-,PF07686-PF00571,0.0,PPI-DDI
ENSG00000117400,MPL,ENSG00000185338,SOCS1,PF00041-PF00017,-,1.0,PPI-DDI
ENSG00000206172,HBA1,ENSG00000186834,HEXIM1,-,-,1.0,PPI
ENSG00000206172,HBA1,ENSG00000244734,HBB,PF00042-PF00042,-,1.0,PPI-DDI
ENSG00000132825,PPP1R3D,ENSG00000118804,STBD1,-,-,1.0,PPI
ENSG00000132825,PPP1R3D,ENSG00000175793,SFN,-,-,1.0,PPI
ENSG00000198650,TAT,ENSG00000198650,TAT,PF00155-PF00155,-,1.0,PPI-DDI
ENSG00000117758,STX12,ENSG00000108433,GOSR2,-,PF05739-PF12352,0.0,PPI-DDI
ENSG00000117758,STX12,ENSG00000140941,MAP1LC3B,PF05739-PF02991,-,1.0,PPI-DDI
ENSG00000117758,STX12,ENSG00000213281,NRAS,PF05739-PF00071,-,1.0,PPI-DDI
ENSG00000117758,STX12,ENSG00000102189,EEA1,-,-,1.0,PPI
ENSG00000117758,STX12,ENSG00000084444,FAM234B,-,-,1.0,PPI
ENSG00000117758,STX12,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000117758,STX12,ENSG00000174903,RAB1B,PF05739-PF00071,-,1.0,PPI-DDI
ENSG00000135045,C9orf40,ENSG00000179407,DNAJB8,-,-,1.0,PPI
ENSG00000187792,ZNF70,ENSG00000014164,ZC3H3,-,-,1.0,PPI
ENSG00000172985,SH3RF3,ENSG00000148384,INPP5E,-,-,1.0,PPI
ENSG00000172985,SH3RF3,ENSG00000111110,PPM1H,-,-,1.0,PPI
ENSG00000172985,SH3RF3,ENSG00000136238,RAC1,PF00018-PF00071,-,1.0,PPI-DDI
ENSG00000180340,FZD2,ENSG00000154342,WNT3A,PF01392-PF00110,-,1.0,PPI-DDI
ENSG00000160339,FCN2,ENSG00000009724,MASP2,-,-,1.0,PPI
ENSG00000123892,RAB38,ENSG00000118508,RAB32,PF00071-PF00071,-,1.0,PPI-DDI
ENSG00000125901,MRPS26,ENSG00000186834,HEXIM1,-,-,1.0,PPI
ENSG00000125901,MRPS26,ENSG00000014164,ZC3H3,-,-,1.0,PPI
ENSG00000125901,MRPS26,ENSG00000181449,SOX2,-,-,1.0,PPI
ENSG00000223443,USP17L2,ENSG00000122691,TWIST1,-,-,1.0,PPI
ENSG00000223443,USP17L2,ENSG00000124216,SNAI1,PF00443-PF00096,-,1.0,PPI-DDI
ENSG00000136881,BAAT,ENSG00000153684,GOLGA8F,-,-,1.0,PPI
ENSG00000130748,TMEM160,ENSG00000171860,C3AR1,-,-,1.0,PPI
ENSG00000130748,TMEM160,ENSG00000124302,CHST8,-,-,1.0,PPI
ENSG00000130748,TMEM160,ENSG00000153283,CD96,-,-,1.0,PPI
ENSG00000130748,TMEM160,ENSG00000140941,MAP1LC3B,-,-,1.0,PPI
ENSG00000025800,KPNA6,ENSG00000111276,CDKN1B,-,-,1.0,PPI
ENSG00000025800,KPNA6,ENSG00000177602,HASPIN,-,-,1.0,PPI
ENSG00000025800,KPNA6,ENSG00000101421,CHMP4B,-,-,1.0,PPI
ENSG00000025800,KPNA6,ENSG00000115008,IL1A,-,-,1.0,PPI
ENSG00000025800,KPNA6,ENSG00000178919,FOXE1,-,-,1.0,PPI
ENSG00000025800,KPNA6,ENSG00000088930,XRN2,-,-,1.0,PPI
ENSG00000025800,KPNA6,ENSG00000136238,RAC1,PF16186-PF00071 ; PF00514-PF00071,-,1.0,PPI-DDI
ENSG00000197172,MAGEA6,ENSG00000150281,CTF1,-,-,1.0,PPI
ENSG00000197172,MAGEA6,ENSG00000175946,KLHL38,-,-,1.0,PPI
ENSG00000197172,MAGEA6,ENSG00000136888,ATP6V1G1,-,-,1.0,PPI
ENSG00000162543,UBXN10,ENSG00000197557,TTC30A,-,-,1.0,PPI
ENSG00000162543,UBXN10,ENSG00000196659,TTC30B,-,-,1.0,PPI
ENSG00000162543,UBXN10,ENSG00000198890,PRMT6,-,-,1.0,PPI
ENSG00000113722,CDX1,ENSG00000157741,UBN2,-,-,1.0,PPI
ENSG00000113722,CDX1,ENSG00000132467,UTP3,-,-,1.0,PPI
ENSG00000113722,CDX1,ENSG00000245848,CEBPA,-,-,1.0,PPI
ENSG00000113722,CDX1,ENSG00000181449,SOX2,-,-,1.0,PPI
ENSG00000113722,CDX1,ENSG00000273213,H3-2,-,-,1.0,PPI
ENSG00000113722,CDX1,ENSG00000247315,ZCCHC3,-,-,1.0,PPI
ENSG00000113722,CDX1,ENSG00000165572,KBTBD6,-,-,1.0,PPI
ENSG00000148384,INPP5E,ENSG00000111110,PPM1H,-,-,1.0,PPI
ENSG00000156853,ZNF689,ENSG00000105640,RPL18A,-,-,1.0,PPI
ENSG00000175213,ZNF408,ENSG00000170871,KIAA0232,-,-,1.0,PPI
ENSG00000175213,ZNF408,ENSG00000179918,SEPHS2,-,-,1.0,PPI
ENSG00000175213,ZNF408,ENSG00000185686,PRAME,-,-,1.0,PPI
ENSG00000175213,ZNF408,ENSG00000175213,ZNF408,PF00096-PF00096,-,1.0,PPI-DDI
ENSG00000256812,CAPNS2,ENSG00000065491,TBC1D22B,-,-,1.0,PPI
ENSG00000256812,CAPNS2,ENSG00000271601,LIX1L,-,-,1.0,PPI
ENSG00000253797,UTP14C,ENSG00000120498,TEX11,-,-,1.0,PPI
ENSG00000184185,KCNJ12,ENSG00000101400,SNTA1,-,-,1.0,PPI
ENSG00000184185,KCNJ12,ENSG00000148943,LIN7C,-,-,1.0,PPI
ENSG00000075886,TUBA3D,ENSG00000188229,TUBB4B,PF00091-PF00091 ; PF00091-PF03953 ; PF03953-PF00091 ; PF03953-PF03953,-,1.0,PPI-DDI
ENSG00000153714,LURAP1L,ENSG00000167207,NOD2,-,-,1.0,PPI
ENSG00000274180,NATD1,ENSG00000161405,IKZF3,-,-,1.0,PPI
ENSG00000134571,MYBPC3,ENSG00000170276,HSPB2,-,-,1.0,PPI
ENSG00000159217,IGF2BP1,ENSG00000188786,MTF1,PF00076-PF00096,-,1.0,PPI-DDI
ENSG00000159217,IGF2BP1,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000159217,IGF2BP1,ENSG00000186834,HEXIM1,-,-,1.0,PPI
ENSG00000159217,IGF2BP1,ENSG00000174903,RAB1B,PF00013-PF00071,-,1.0,PPI-DDI
ENSG00000159217,IGF2BP1,ENSG00000124216,SNAI1,PF00076-PF00096,-,1.0,PPI-DDI
ENSG00000159217,IGF2BP1,ENSG00000189369,GSPT2,PF00076-PF03143,-,1.0,PPI-DDI
ENSG00000159217,IGF2BP1,ENSG00000100393,EP300,PF00076-PF00439,-,1.0,PPI-DDI
ENSG00000159217,IGF2BP1,ENSG00000188021,UBQLN2,PF00076-PF00627,-,1.0,PPI-DDI
ENSG00000159217,IGF2BP1,ENSG00000134698,AGO4,-,-,1.0,PPI
ENSG00000120075,HOXB5,ENSG00000084710,EFR3B,-,-,1.0,PPI
ENSG00000120075,HOXB5,ENSG00000125977,EIF2S2,-,-,1.0,PPI
ENSG00000120075,HOXB5,ENSG00000128266,GNAZ,-,-,1.0,PPI
ENSG00000120075,HOXB5,ENSG00000177459,ERICH5,-,-,1.0,PPI
ENSG00000120075,HOXB5,ENSG00000130768,SMPDL3B,-,-,1.0,PPI
ENSG00000178726,THBD,ENSG00000180210,F2,PF09064-PF00089 ; PF14670-PF00089 ; PF07645-PF00089 ; PF00059-PF00594,-,1.0,PPI-DDI
ENSG00000178726,THBD,ENSG00000163737,PF4,-,-,1.0,PPI
ENSG00000124145,SDC4,ENSG00000183421,RIPK4,-,-,1.0,PPI
ENSG00000277075,H2AC8,ENSG00000142168,SOD1,-,-,1.0,PPI
ENSG00000140481,CCDC33,ENSG00000050628,PTGER3,-,-,1.0,PPI
ENSG00000140481,CCDC33,ENSG00000196431,CRYBA4,-,-,1.0,PPI
ENSG00000140481,CCDC33,ENSG00000143367,TUFT1,-,-,1.0,PPI
ENSG00000140481,CCDC33,ENSG00000135604,STX11,-,PF00168-PF00804,0.0,PPI-DDI
ENSG00000140481,CCDC33,ENSG00000171453,POLR1C,-,-,1.0,PPI
ENSG00000140481,CCDC33,ENSG00000180938,ZNF572,-,-,1.0,PPI
ENSG00000140481,CCDC33,ENSG00000265817,RAD54B,-,-,1.0,PPI
ENSG00000140481,CCDC33,ENSG00000176903,PNMA1,-,-,1.0,PPI
ENSG00000123473,STIL,ENSG00000139505,MTMR6,-,-,1.0,PPI
ENSG00000123473,STIL,ENSG00000086061,DNAJA1,-,-,1.0,PPI
ENSG00000123473,STIL,ENSG00000180611,MB21D2,-,-,1.0,PPI
ENSG00000123473,STIL,ENSG00000175073,VCPIP1,-,-,1.0,PPI
ENSG00000175906,ARL4D,ENSG00000171314,PGAM1,-,-,1.0,PPI
ENSG00000175906,ARL4D,ENSG00000165527,ARF6,PF00025-PF00025,-,1.0,PPI-DDI
ENSG00000175906,ARL4D,ENSG00000086061,DNAJA1,-,-,1.0,PPI
ENSG00000172403,SYNPO2,ENSG00000170027,YWHAG,-,-,1.0,PPI
ENSG00000204388,HSPA1B,ENSG00000110395,CBL,-,-,1.0,PPI
ENSG00000204388,HSPA1B,ENSG00000169252,ADRB2,-,-,1.0,PPI
ENSG00000204388,HSPA1B,ENSG00000185915,KLHL34,-,-,1.0,PPI
ENSG00000204388,HSPA1B,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000123570,RAB9B,ENSG00000124429,POF1B,-,-,1.0,PPI
ENSG00000123570,RAB9B,ENSG00000084110,HAL,-,-,1.0,PPI
ENSG00000186564,FOXD2,ENSG00000170122,FOXD4,PF00250-PF00250,-,1.0,PPI-DDI
ENSG00000198569,SLC34A3,ENSG00000101400,SNTA1,-,-,1.0,PPI
ENSG00000170044,ZPLD1,ENSG00000128228,SDF2L1,-,-,1.0,PPI
ENSG00000156574,NODAL,ENSG00000114739,ACVR2B,PF00019-PF00069 ; PF00019-PF01064,-,1.0,PPI-DDI
ENSG00000125285,SOX21,ENSG00000181449,SOX2,PF00505-PF00505,-,1.0,PPI-DDI
ENSG00000163041,H3-3A,ENSG00000181090,EHMT1,-,-,1.0,PPI
ENSG00000163041,H3-3A,ENSG00000180176,TH,-,-,1.0,PPI
ENSG00000163041,H3-3A,ENSG00000177352,CCDC71,-,-,1.0,PPI
ENSG00000163041,H3-3A,ENSG00000184678,H2BC21,PF00125-PF00125,-,1.0,PPI-DDI
ENSG00000163041,H3-3A,ENSG00000198900,TOP1,-,-,1.0,PPI
ENSG00000163041,H3-3A,ENSG00000100393,EP300,PF00125-PF08214 ; PF00125-PF00439,-,1.0,PPI-DDI
ENSG00000163041,H3-3A,ENSG00000138160,KIF11,-,-,1.0,PPI
ENSG00000105205,CLC,ENSG00000105205,CLC,PF00337-PF00337,-,1.0,PPI-DDI
ENSG00000261796,ISY1-RAB43,ENSG00000096401,CDC5L,-,-,1.0,PPI
ENSG00000153989,NUS1,ENSG00000050628,PTGER3,-,-,1.0,PPI
ENSG00000153989,NUS1,ENSG00000105428,ZNRF4,-,-,1.0,PPI
ENSG00000153989,NUS1,ENSG00000243232,PCDHAC2,-,-,1.0,PPI
ENSG00000165140,FBP1,ENSG00000158714,SLAMF8,-,-,1.0,PPI
ENSG00000165140,FBP1,ENSG00000165140,FBP1,PF00316-PF00316,-,1.0,PPI-DDI
ENSG00000176165,FOXG1,ENSG00000152193,OBI1,-,-,1.0,PPI
ENSG00000176165,FOXG1,ENSG00000254772,EEF1G,-,-,1.0,PPI
ENSG00000176165,FOXG1,ENSG00000143614,GATAD2B,-,-,1.0,PPI
ENSG00000176165,FOXG1,ENSG00000108055,SMC3,-,-,1.0,PPI
ENSG00000176165,FOXG1,ENSG00000128714,HOXD13,PF00250-PF00046,-,1.0,PPI-DDI
ENSG00000165527,ARF6,ENSG00000065491,TBC1D22B,-,-,1.0,PPI
ENSG00000165527,ARF6,ENSG00000213281,NRAS,PF00025-PF00071,-,1.0,PPI-DDI
ENSG00000017797,RALBP1,ENSG00000179562,GCC1,-,-,1.0,PPI
ENSG00000017797,RALBP1,ENSG00000116574,RHOU,PF00620-PF00071,-,1.0,PPI-DDI
ENSG00000017797,RALBP1,ENSG00000142686,C1orf216,-,-,1.0,PPI
ENSG00000017797,RALBP1,ENSG00000177606,JUN,-,-,1.0,PPI
ENSG00000017797,RALBP1,ENSG00000108091,CCDC6,-,-,1.0,PPI
ENSG00000017797,RALBP1,ENSG00000136238,RAC1,PF00620-PF00071,-,1.0,PPI-DDI
ENSG00000172005,MAL,ENSG00000256235,SMIM3,-,-,1.0,PPI
ENSG00000142627,EPHA2,ENSG00000118971,CCND2,-,-,1.0,PPI
ENSG00000142627,EPHA2,ENSG00000186834,HEXIM1,-,-,1.0,PPI
ENSG00000142627,EPHA2,ENSG00000135324,MRAP2,-,-,1.0,PPI
ENSG00000142627,EPHA2,ENSG00000167658,EEF2,-,-,1.0,PPI
ENSG00000142627,EPHA2,ENSG00000104879,CKM,-,-,1.0,PPI
ENSG00000142627,EPHA2,ENSG00000213281,NRAS,PF00041-PF00071 ; PF07714-PF00071,-,1.0,PPI-DDI
ENSG00000142627,EPHA2,ENSG00000110395,CBL,-,-,1.0,PPI
ENSG00000142627,EPHA2,ENSG00000163823,CCR1,-,-,1.0,PPI
ENSG00000142627,EPHA2,ENSG00000142627,EPHA2,PF00536-PF00536 ; PF00041-PF00041 ; PF00041-PF01404 ; PF14575-PF07714 ; PF07714-PF14575 ; PF07714-PF07714 ; PF01404-PF00041 ; PF01404-PF01404,-,1.0,PPI-DDI
ENSG00000136026,CKAP4,ENSG00000274750,H3C6,-,-,1.0,PPI
ENSG00000136026,CKAP4,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000136026,CKAP4,ENSG00000186834,HEXIM1,-,-,1.0,PPI
ENSG00000136026,CKAP4,ENSG00000171860,C3AR1,-,-,1.0,PPI
ENSG00000136026,CKAP4,ENSG00000099795,NDUFB7,-,-,1.0,PPI
ENSG00000136026,CKAP4,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000136026,CKAP4,ENSG00000169446,MMGT1,-,-,1.0,PPI
ENSG00000136026,CKAP4,ENSG00000184374,COLEC10,-,-,1.0,PPI
ENSG00000136026,CKAP4,ENSG00000136026,CKAP4,-,-,1.0,PPI
ENSG00000136026,CKAP4,ENSG00000173040,EVC2,-,-,1.0,PPI
ENSG00000136026,CKAP4,ENSG00000143105,KCNA10,-,-,1.0,PPI
ENSG00000123975,CKS2,ENSG00000111276,CDKN1B,-,-,1.0,PPI
ENSG00000123975,CKS2,ENSG00000133101,CCNA1,PF01111-PF02984 ; PF01111-PF00134,-,1.0,PPI-DDI
ENSG00000123975,CKS2,ENSG00000179630,LACC1,-,-,1.0,PPI
ENSG00000123975,CKS2,ENSG00000111716,LDHB,-,-,1.0,PPI
ENSG00000123975,CKS2,ENSG00000123975,CKS2,PF01111-PF01111,-,1.0,PPI-DDI
ENSG00000241697,TMEFF1,ENSG00000121361,KCNJ8,-,-,1.0,PPI
ENSG00000124256,ZBP1,ENSG00000107719,PALD1,-,-,1.0,PPI
ENSG00000116329,OPRD1,ENSG00000116329,OPRD1,PF00001-PF00001,-,1.0,PPI-DDI
ENSG00000116329,OPRD1,ENSG00000169252,ADRB2,PF00001-PF00001,-,1.0,PPI-DDI
ENSG00000114739,ACVR2B,ENSG00000105428,ZNRF4,-,-,1.0,PPI
ENSG00000114739,ACVR2B,ENSG00000007312,CD79B,PF00069-PF07686 ; PF01064-PF07686,-,1.0,PPI-DDI
ENSG00000114739,ACVR2B,ENSG00000153162,BMP6,PF00069-PF00019 ; PF01064-PF00019,-,1.0,PPI-DDI
ENSG00000114739,ACVR2B,ENSG00000135324,MRAP2,-,-,1.0,PPI
ENSG00000114739,ACVR2B,ENSG00000050628,PTGER3,-,-,1.0,PPI
ENSG00000114739,ACVR2B,ENSG00000055211,GINM1,-,-,1.0,PPI
ENSG00000114739,ACVR2B,ENSG00000112697,TMEM30A,-,-,1.0,PPI
ENSG00000114739,ACVR2B,ENSG00000138379,MSTN,PF00069-PF00019 ; PF01064-PF00019,-,1.0,PPI-DDI
ENSG00000114739,ACVR2B,ENSG00000126010,GRPR,-,-,1.0,PPI
ENSG00000170027,YWHAG,ENSG00000026025,VIM,-,-,1.0,PPI
ENSG00000170027,YWHAG,ENSG00000143340,FAM163A,-,-,1.0,PPI
ENSG00000170027,YWHAG,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000170027,YWHAG,ENSG00000186834,HEXIM1,-,-,1.0,PPI
ENSG00000170027,YWHAG,ENSG00000185950,IRS2,-,-,1.0,PPI
ENSG00000170027,YWHAG,ENSG00000111716,LDHB,-,-,1.0,PPI
ENSG00000170027,YWHAG,ENSG00000175793,SFN,PF00244-PF00244,-,1.0,PPI-DDI
ENSG00000170027,YWHAG,ENSG00000152518,ZFP36L2,-,-,1.0,PPI
ENSG00000170027,YWHAG,ENSG00000111110,PPM1H,-,-,1.0,PPI
ENSG00000170027,YWHAG,ENSG00000126583,PRKCG,PF00244-PF00069,-,1.0,PPI-DDI
ENSG00000170027,YWHAG,ENSG00000107341,UBE2R2,-,-,1.0,PPI
ENSG00000170027,YWHAG,ENSG00000128849,CGNL1,-,-,1.0,PPI
ENSG00000170027,YWHAG,ENSG00000168092,PAFAH1B2,-,-,1.0,PPI
ENSG00000170027,YWHAG,ENSG00000170027,YWHAG,PF00244-PF00244,-,1.0,PPI-DDI
ENSG00000170027,YWHAG,ENSG00000137843,PAK6,PF00244-PF00786 ; PF00244-PF00069,-,1.0,PPI-DDI
ENSG00000170027,YWHAG,ENSG00000170759,KIF5B,-,-,1.0,PPI
ENSG00000170027,YWHAG,ENSG00000142168,SOD1,-,-,1.0,PPI
ENSG00000170027,YWHAG,ENSG00000070159,PTPN3,-,-,1.0,PPI
ENSG00000170027,YWHAG,ENSG00000096401,CDC5L,-,-,1.0,PPI
ENSG00000170027,YWHAG,ENSG00000128052,KDR,-,-,1.0,PPI
ENSG00000170027,YWHAG,ENSG00000133124,AL035425.3,-,-,1.0,PPI
ENSG00000170027,YWHAG,ENSG00000254772,EEF1G,-,-,1.0,PPI
ENSG00000168995,SIGLEC7,ENSG00000100097,LGALS1,-,-,1.0,PPI
ENSG00000125484,GTF3C4,ENSG00000176678,FOXL1,-,-,1.0,PPI
ENSG00000125484,GTF3C4,ENSG00000164379,FOXQ1,-,-,1.0,PPI
ENSG00000125484,GTF3C4,ENSG00000203852,H3C15,-,-,1.0,PPI
ENSG00000125484,GTF3C4,ENSG00000108055,SMC3,-,-,1.0,PPI
ENSG00000125484,GTF3C4,ENSG00000147065,MSN,-,-,1.0,PPI
ENSG00000155827,RNF20,ENSG00000170759,KIF5B,-,-,1.0,PPI
ENSG00000155827,RNF20,ENSG00000203811,H3C14,-,-,1.0,PPI
ENSG00000155827,RNF20,ENSG00000241839,PLEKHO2,-,-,1.0,PPI
ENSG00000155827,RNF20,ENSG00000118733,OLFM3,-,-,1.0,PPI
ENSG00000155827,RNF20,ENSG00000184678,H2BC21,-,-,1.0,PPI
ENSG00000155827,RNF20,ENSG00000197265,GTF2E2,-,-,1.0,PPI
ENSG00000155827,RNF20,ENSG00000184260,H2AC20,-,-,1.0,PPI
ENSG00000155827,RNF20,ENSG00000186834,HEXIM1,-,-,1.0,PPI
ENSG00000155827,RNF20,ENSG00000138160,KIF11,-,-,1.0,PPI
ENSG00000155827,RNF20,ENSG00000155827,RNF20,PF13920-PF13920,-,1.0,PPI-DDI
ENSG00000185652,NTF3,ENSG00000106511,MEOX2,-,-,1.0,PPI
ENSG00000147127,RAB41,ENSG00000169018,FEM1B,PF00071-PF00023 ; PF00071-PF12796,-,1.0,PPI-DDI
ENSG00000147127,RAB41,ENSG00000106211,HSPB1,-,-,1.0,PPI
ENSG00000271567,PPIAL4E,ENSG00000236334,PPIAL4G,PF00160-PF00160,-,1.0,PPI-DDI
ENSG00000152049,KCNE4,ENSG00000177272,KCNA3,-,-,1.0,PPI
ENSG00000182827,ACBD3,ENSG00000173040,EVC2,-,-,1.0,PPI
ENSG00000182827,ACBD3,ENSG00000065491,TBC1D22B,-,-,1.0,PPI
ENSG00000172201,ID4,ENSG00000122180,MYOG,PF00010-PF00010,-,1.0,PPI-DDI
ENSG00000082175,PGR,ENSG00000082175,PGR,PF00105-PF00105 ; PF00105-PF00104 ; PF00104-PF00105 ; PF00104-PF00104,-,1.0,PPI-DDI
ENSG00000082175,PGR,ENSG00000100393,EP300,-,-,1.0,PPI
ENSG00000082175,PGR,ENSG00000086061,DNAJA1,-,-,1.0,PPI
ENSG00000082175,PGR,ENSG00000133101,CCNA1,-,-,1.0,PPI
ENSG00000088356,PDRG1,ENSG00000088356,PDRG1,PF01920-PF01920,-,1.0,PPI-DDI
ENSG00000088356,PDRG1,ENSG00000166477,LEO1,-,-,1.0,PPI
ENSG00000088356,PDRG1,ENSG00000183475,ASB7,-,-,1.0,PPI
ENSG00000088356,PDRG1,ENSG00000155959,VBP1,PF01920-PF02996,-,1.0,PPI-DDI
ENSG00000127920,GNG11,ENSG00000106511,MEOX2,-,-,1.0,PPI
ENSG00000168497,CAVIN2,ENSG00000175895,PLEKHF2,-,-,1.0,PPI
ENSG00000168497,CAVIN2,ENSG00000168497,CAVIN2,PF15237-PF15237,-,1.0,PPI-DDI
ENSG00000129654,FOXJ1,ENSG00000104147,OIP5,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000173110,HSPA6,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000153684,GOLGA8F,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000131462,TUBG1,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000123416,TUBA1B,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000026025,VIM,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000204390,HSPA1L,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000108055,SMC3,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000163807,KIAA1143,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000092621,PHGDH,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000158623,COPG2,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000112624,BICRAL,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000186834,HEXIM1,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000071539,TRIP13,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000086061,DNAJA1,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000124216,SNAI1,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000138160,KIF11,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000117748,RPA2,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000125977,EIF2S2,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000131370,SH3BP5,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000122566,HNRNPA2B1,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000088930,XRN2,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000186871,ERCC6L,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000186675,MAGEE2,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000134709,HOOK1,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000106211,HSPB1,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000197702,PARVA,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000170759,KIF5B,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000198900,TOP1,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000198918,RPL39,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000101161,PRPF6,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000096401,CDC5L,-,-,1.0,PPI
ENSG00000096401,CDC5L,ENSG00000188229,TUBB4B,-,-,1.0,PPI
ENSG00000126895,AVPR2,ENSG00000140450,ARRDC4,PF00001-PF00339 ; PF00001-PF02752,-,1.0,PPI-DDI
ENSG00000126895,AVPR2,ENSG00000126895,AVPR2,PF00001-PF00001,-,1.0,PPI-DDI
ENSG00000164715,LMTK2,ENSG00000139505,MTMR6,-,-,1.0,PPI
ENSG00000164715,LMTK2,ENSG00000164715,LMTK2,PF07714-PF07714,-,1.0,PPI-DDI
ENSG00000178074,C2orf69,ENSG00000138160,KIF11,-,-,1.0,PPI
ENSG00000153037,SRP19,ENSG00000153037,SRP19,PF01922-PF01922,-,1.0,PPI-DDI
ENSG00000153037,SRP19,ENSG00000186834,HEXIM1,-,-,1.0,PPI
ENSG00000153037,SRP19,ENSG00000142168,SOD1,-,-,1.0,PPI
ENSG00000153037,SRP19,ENSG00000166477,LEO1,-,-,1.0,PPI
ENSG00000114631,PODXL2,ENSG00000114631,PODXL2,-,-,1.0,PPI
ENSG00000114631,PODXL2,ENSG00000148482,SLC39A12,-,-,1.0,PPI
ENSG00000180938,ZNF572,ENSG00000186628,FSD2,-,-,1.0,PPI
ENSG00000180938,ZNF572,ENSG00000106511,MEOX2,PF00096-PF00046,-,1.0,PPI-DDI
ENSG00000178235,SLITRK1,ENSG00000178235,SLITRK1,PF13855-PF13855,-,1.0,PPI-DDI
ENSG00000184260,H2AC20,ENSG00000274750,H3C6,PF16211-PF00125 ; PF00125-PF00125,-,1.0,PPI-DDI
ENSG00000184260,H2AC20,ENSG00000186834,HEXIM1,-,-,1.0,PPI
ENSG00000184260,H2AC20,ENSG00000143614,GATAD2B,-,-,1.0,PPI
ENSG00000184260,H2AC20,ENSG00000108602,ALDH3A1,-,-,1.0,PPI
ENSG00000184260,H2AC20,ENSG00000185686,PRAME,-,-,1.0,PPI
ENSG00000184260,H2AC20,ENSG00000184678,H2BC21,PF16211-PF00125 ; PF00125-PF00125,-,1.0,PPI-DDI
ENSG00000184260,H2AC20,ENSG00000179630,LACC1,-,-,1.0,PPI
ENSG00000184260,H2AC20,ENSG00000100393,EP300,PF00125-PF08214 ; PF00125-PF00439,-,1.0,PPI-DDI
ENSG00000184260,H2AC20,ENSG00000166349,RAG1,PF00125-PF00097,-,1.0,PPI-DDI
ENSG00000184260,H2AC20,ENSG00000115241,PPM1G,-,-,1.0,PPI
ENSG00000184260,H2AC20,ENSG00000225830,ERCC6,-,PF00125-PF00176 ; PF00125-PF00271,0.0,PPI-DDI
ENSG00000148677,ANKRD1,ENSG00000148677,ANKRD1,PF12796-PF12796,-,1.0,PPI-DDI
