Gene 1 ID,Gene 2 ID,Score
ENSG00000142168,ENSG00000143870,1.0
ENSG00000142168,ENSG00000153037,1.0
ENSG00000142168,ENSG00000138180,1.0
ENSG00000142168,ENSG00000136810,1.0
ENSG00000142168,ENSG00000167658,1.0
ENSG00000142168,ENSG00000106153,1.0
ENSG00000142168,ENSG00000011052,1.0
ENSG00000142168,ENSG00000147588,1.0
ENSG00000142168,ENSG00000166800,1.0
ENSG00000142168,ENSG00000111716,1.0
ENSG00000142168,ENSG00000170759,1.0
ENSG00000142168,ENSG00000277075,1.0
ENSG00000142168,ENSG00000170027,1.0
ENSG00000142168,ENSG00000184897,1.0
ENSG00000142168,ENSG00000142168,1.0
ENSG00000142168,ENSG00000151846,1.0
ENSG00000142168,ENSG00000197915,1.0
ENSG00000142168,ENSG00000171314,1.0
ENSG00000142168,ENSG00000254772,1.0
ENSG00000171219,ENSG00000136238,1.0
ENSG00000144909,ENSG00000130300,1.0
ENSG00000144909,ENSG00000181449,1.0
ENSG00000145423,ENSG00000120057,1.0
ENSG00000168348,ENSG00000116574,1.0
ENSG00000134709,ENSG00000134709,1.0
ENSG00000134709,ENSG00000096401,1.0
ENSG00000134709,ENSG00000165475,1.0
ENSG00000107854,ENSG00000107854,1.0
ENSG00000107854,ENSG00000196700,1.0
ENSG00000178074,ENSG00000138160,1.0
ENSG00000149218,ENSG00000123496,1.0
ENSG00000089289,ENSG00000100097,1.0
ENSG00000089289,ENSG00000175793,1.0
ENSG00000089289,ENSG00000136238,1.0
ENSG00000089289,ENSG00000143870,1.0
ENSG00000089289,ENSG00000196943,1.0
ENSG00000089289,ENSG00000143155,1.0
ENSG00000089289,ENSG00000128524,1.0
ENSG00000089289,ENSG00000124733,1.0
ENSG00000147571,ENSG00000126458,1.0
ENSG00000147571,ENSG00000106113,1.0
ENSG00000079931,ENSG00000206047,1.0
ENSG00000183691,ENSG00000183691,1.0
ENSG00000176386,ENSG00000181449,1.0
ENSG00000174010,ENSG00000174010,1.0
ENSG00000174010,ENSG00000177469,1.0
ENSG00000124766,ENSG00000166828,1.0
ENSG00000124766,ENSG00000100393,1.0
ENSG00000124766,ENSG00000148835,1.0
ENSG00000124766,ENSG00000116574,1.0
ENSG00000134201,ENSG00000134201,1.0
ENSG00000206047,ENSG00000135617,1.0
ENSG00000206047,ENSG00000221823,1.0
ENSG00000206047,ENSG00000167658,1.0
ENSG00000245848,ENSG00000177606,1.0
ENSG00000245848,ENSG00000245848,1.0
ENSG00000245848,ENSG00000137054,1.0
ENSG00000245848,ENSG00000135899,1.0
ENSG00000245848,ENSG00000172216,1.0
ENSG00000245848,ENSG00000171314,1.0
ENSG00000245848,ENSG00000092067,1.0
ENSG00000142544,ENSG00000102218,1.0
ENSG00000142544,ENSG00000136193,1.0
ENSG00000014164,ENSG00000187792,1.0
ENSG00000014164,ENSG00000125901,1.0
ENSG00000014164,ENSG00000111845,1.0
ENSG00000014164,ENSG00000180992,1.0
ENSG00000014164,ENSG00000151846,1.0
ENSG00000170276,ENSG00000197702,1.0
ENSG00000170276,ENSG00000134571,1.0
ENSG00000170276,ENSG00000170276,1.0
ENSG00000170276,ENSG00000160202,1.0
ENSG00000170276,ENSG00000104879,1.0
ENSG00000170276,ENSG00000100097,1.0
ENSG00000170276,ENSG00000152137,1.0
ENSG00000169213,ENSG00000083635,1.0
ENSG00000169213,ENSG00000123496,1.0
ENSG00000169213,ENSG00000186834,1.0
ENSG00000169213,ENSG00000180720,1.0
ENSG00000169213,ENSG00000126010,1.0
ENSG00000136881,ENSG00000153684,1.0
ENSG00000244734,ENSG00000084444,1.0
ENSG00000244734,ENSG00000206172,1.0
ENSG00000251258,ENSG00000161980,1.0
ENSG00000197172,ENSG00000136888,1.0
ENSG00000197172,ENSG00000150281,1.0
ENSG00000197172,ENSG00000175946,1.0
ENSG00000104879,ENSG00000147573,1.0
ENSG00000130707,ENSG00000075618,1.0
ENSG00000130707,ENSG00000104687,1.0
ENSG00000130707,ENSG00000130707,1.0
ENSG00000130707,ENSG00000136810,1.0
ENSG00000130707,ENSG00000182177,1.0
ENSG00000130707,ENSG00000111716,1.0
ENSG00000197891,ENSG00000174827,1.0
ENSG00000169826,ENSG00000055211,1.0
ENSG00000180176,ENSG00000177125,1.0
ENSG00000180176,ENSG00000163041,1.0
ENSG00000163060,ENSG00000161405,1.0
ENSG00000163060,ENSG00000138180,1.0
ENSG00000146360,ENSG00000134153,1.0
ENSG00000251664,ENSG00000249158,1.0
ENSG00000251664,ENSG00000185085,1.0
ENSG00000251664,ENSG00000184905,1.0
ENSG00000132661,ENSG00000269405,1.0
ENSG00000031081,ENSG00000136238,1.0
ENSG00000153684,ENSG00000135604,1.0
ENSG00000153684,ENSG00000106511,1.0
ENSG00000153684,ENSG00000096401,1.0
ENSG00000150867,ENSG00000263465,1.0
ENSG00000177125,ENSG00000178919,1.0
ENSG00000172403,ENSG00000170027,1.0
ENSG00000132514,ENSG00000174749,1.0
ENSG00000198759,ENSG00000137414,1.0
ENSG00000198759,ENSG00000107295,1.0
ENSG00000106537,ENSG00000112164,1.0
ENSG00000131910,ENSG00000175073,1.0
ENSG00000137124,ENSG00000088930,1.0
ENSG00000137124,ENSG00000169021,1.0
ENSG00000137124,ENSG00000111716,1.0
ENSG00000137124,ENSG00000112294,1.0
ENSG00000137124,ENSG00000169018,1.0
ENSG00000137124,ENSG00000186834,1.0
ENSG00000198900,ENSG00000170430,1.0
ENSG00000198900,ENSG00000163041,1.0
ENSG00000198900,ENSG00000122566,1.0
ENSG00000198900,ENSG00000167034,1.0
ENSG00000198900,ENSG00000186834,1.0
ENSG00000198900,ENSG00000197265,1.0
ENSG00000198900,ENSG00000096401,1.0
ENSG00000198900,ENSG00000184897,1.0
ENSG00000213973,ENSG00000112164,1.0
ENSG00000120289,ENSG00000221867,1.0
ENSG00000120289,ENSG00000120289,1.0
ENSG00000167981,ENSG00000167981,1.0
ENSG00000167981,ENSG00000185115,1.0
ENSG00000185053,ENSG00000174749,1.0
ENSG00000197265,ENSG00000197265,1.0
ENSG00000197265,ENSG00000254772,1.0
ENSG00000197265,ENSG00000025772,1.0
ENSG00000197265,ENSG00000126524,1.0
ENSG00000197265,ENSG00000177606,1.0
ENSG00000112195,ENSG00000267368,1.0
ENSG00000106511,ENSG00000115008,1.0
ENSG00000106511,ENSG00000185652,1.0
ENSG00000106511,ENSG00000185345,1.0
ENSG00000106511,ENSG00000137338,1.0
ENSG00000106511,ENSG00000001036,1.0
ENSG00000106511,ENSG00000175946,1.0
ENSG00000106511,ENSG00000050628,1.0
ENSG00000106511,ENSG00000111845,1.0
ENSG00000106511,ENSG00000264364,1.0
ENSG00000106511,ENSG00000104804,1.0
ENSG00000106511,ENSG00000100426,1.0
ENSG00000106511,ENSG00000243414,1.0
ENSG00000106511,ENSG00000180938,1.0
ENSG00000106511,ENSG00000135604,1.0
ENSG00000106511,ENSG00000168830,1.0
ENSG00000106511,ENSG00000152760,1.0
ENSG00000150594,ENSG00000150594,1.0
ENSG00000174684,ENSG00000152661,1.0
ENSG00000184486,ENSG00000184486,1.0
ENSG00000184486,ENSG00000100393,1.0
ENSG00000203812,ENSG00000198890,1.0
ENSG00000203812,ENSG00000186834,1.0
ENSG00000196917,ENSG00000116574,1.0
ENSG00000158714,ENSG00000165140,1.0
ENSG00000137976,ENSG00000150893,1.0
ENSG00000148835,ENSG00000178913,1.0
ENSG00000148835,ENSG00000122728,1.0
ENSG00000148835,ENSG00000187325,1.0
ENSG00000171314,ENSG00000175906,1.0
ENSG00000171314,ENSG00000136810,1.0
ENSG00000070159,ENSG00000170027,1.0
ENSG00000070159,ENSG00000162738,1.0
ENSG00000070159,ENSG00000146678,1.0
ENSG00000070159,ENSG00000175793,1.0
ENSG00000070159,ENSG00000070159,1.0
ENSG00000169429,ENSG00000100393,1.0
ENSG00000169429,ENSG00000169429,1.0
ENSG00000134460,ENSG00000134460,1.0
ENSG00000158966,ENSG00000165685,1.0
ENSG00000172380,ENSG00000169252,1.0
ENSG00000083635,ENSG00000176533,1.0
ENSG00000083635,ENSG00000269405,1.0
ENSG00000083635,ENSG00000128266,1.0
ENSG00000083635,ENSG00000156052,1.0
ENSG00000083635,ENSG00000185130,1.0
ENSG00000083635,ENSG00000221823,1.0
ENSG00000137843,ENSG00000170027,1.0
ENSG00000137843,ENSG00000136238,1.0
ENSG00000152518,ENSG00000112079,1.0
ENSG00000152518,ENSG00000031691,1.0
ENSG00000152518,ENSG00000136810,1.0
ENSG00000152518,ENSG00000167658,1.0
ENSG00000152518,ENSG00000122566,1.0
ENSG00000152518,ENSG00000083845,1.0
ENSG00000152518,ENSG00000111716,1.0
ENSG00000152518,ENSG00000170027,1.0
ENSG00000152518,ENSG00000131951,1.0
ENSG00000152518,ENSG00000166794,1.0
ENSG00000183978,ENSG00000183978,1.0
ENSG00000146109,ENSG00000177432,1.0
ENSG00000131370,ENSG00000096401,1.0
ENSG00000184811,ENSG00000116903,1.0
ENSG00000184811,ENSG00000184992,1.0
ENSG00000118017,ENSG00000128714,1.0
ENSG00000177459,ENSG00000120075,1.0
ENSG00000153179,ENSG00000131711,1.0
ENSG00000107295,ENSG00000135074,1.0
ENSG00000107295,ENSG00000163815,1.0
ENSG00000107295,ENSG00000110395,1.0
ENSG00000107295,ENSG00000141985,1.0
ENSG00000107295,ENSG00000107295,1.0
ENSG00000107341,ENSG00000170027,1.0
ENSG00000107341,ENSG00000175793,1.0
ENSG00000107341,ENSG00000163840,1.0
ENSG00000107341,ENSG00000185345,1.0
ENSG00000107341,ENSG00000090432,1.0
ENSG00000107341,ENSG00000107341,1.0
ENSG00000080986,ENSG00000080986,1.0
ENSG00000080986,ENSG00000096401,1.0
ENSG00000080986,ENSG00000135604,1.0
ENSG00000080986,ENSG00000117650,1.0
ENSG00000123500,ENSG00000131094,1.0
ENSG00000123500,ENSG00000025772,1.0
ENSG00000126583,ENSG00000170027,1.0
ENSG00000126583,ENSG00000036828,1.0
ENSG00000135312,ENSG00000179546,1.0
ENSG00000186462,ENSG00000221823,1.0
ENSG00000186462,ENSG00000135899,1.0
ENSG00000134242,ENSG00000148672,1.0
ENSG00000134242,ENSG00000134242,1.0
ENSG00000134242,ENSG00000198851,1.0
ENSG00000134242,ENSG00000110395,1.0
ENSG00000134242,ENSG00000198821,1.0
ENSG00000136810,ENSG00000185345,1.0
ENSG00000136810,ENSG00000258724,1.0
ENSG00000136810,ENSG00000128524,1.0
ENSG00000136810,ENSG00000167658,1.0
ENSG00000136810,ENSG00000186834,1.0
ENSG00000136810,ENSG00000148730,1.0
ENSG00000163661,ENSG00000078579,1.0
ENSG00000163661,ENSG00000184374,1.0
ENSG00000100292,ENSG00000243232,1.0
ENSG00000100292,ENSG00000065491,1.0
ENSG00000100292,ENSG00000100292,1.0
ENSG00000102931,ENSG00000136238,1.0
ENSG00000162409,ENSG00000197893,1.0
ENSG00000162409,ENSG00000162396,1.0
ENSG00000162409,ENSG00000115592,1.0
ENSG00000239474,ENSG00000157119,1.0
ENSG00000239474,ENSG00000239474,1.0
ENSG00000134698,ENSG00000083845,1.0
ENSG00000134698,ENSG00000106524,1.0
ENSG00000134698,ENSG00000254772,1.0
ENSG00000134698,ENSG00000188229,1.0
ENSG00000169018,ENSG00000167034,1.0
ENSG00000169018,ENSG00000196814,1.0
ENSG00000169018,ENSG00000154342,1.0
ENSG00000168040,ENSG00000100285,1.0
ENSG00000168040,ENSG00000147065,1.0
ENSG00000168040,ENSG00000173376,1.0
ENSG00000168040,ENSG00000168040,1.0
ENSG00000171873,ENSG00000136026,1.0
ENSG00000167034,ENSG00000136026,1.0
ENSG00000167034,ENSG00000124664,1.0
ENSG00000167034,ENSG00000177733,1.0
ENSG00000112297,ENSG00000065491,1.0
ENSG00000175895,ENSG00000175793,1.0
ENSG00000175895,ENSG00000168497,1.0
ENSG00000050628,ENSG00000100097,1.0
ENSG00000050628,ENSG00000100580,1.0
ENSG00000050628,ENSG00000196943,1.0
ENSG00000050628,ENSG00000158615,1.0
ENSG00000050628,ENSG00000162738,1.0
ENSG00000163840,ENSG00000163840,1.0
ENSG00000198890,ENSG00000106004,1.0
ENSG00000198890,ENSG00000203811,1.0
ENSG00000198890,ENSG00000136238,1.0
ENSG00000198890,ENSG00000163563,1.0
ENSG00000198890,ENSG00000162543,1.0
ENSG00000198890,ENSG00000203852,1.0
ENSG00000198890,ENSG00000186834,1.0
ENSG00000198890,ENSG00000112357,1.0
ENSG00000198890,ENSG00000126945,1.0
ENSG00000055211,ENSG00000084444,1.0
ENSG00000055211,ENSG00000165661,1.0
ENSG00000100368,ENSG00000100368,1.0
ENSG00000198553,ENSG00000198553,1.0
ENSG00000044524,ENSG00000204287,1.0
ENSG00000240583,ENSG00000186628,1.0
ENSG00000240583,ENSG00000144655,1.0
ENSG00000240583,ENSG00000161405,1.0
ENSG00000240583,ENSG00000275793,1.0
ENSG00000240583,ENSG00000240583,1.0
ENSG00000139352,ENSG00000100393,1.0
ENSG00000183734,ENSG00000100393,1.0
ENSG00000105617,ENSG00000105617,1.0
ENSG00000105617,ENSG00000186628,1.0
ENSG00000105617,ENSG00000065371,1.0
ENSG00000105617,ENSG00000135604,1.0
ENSG00000153714,ENSG00000167207,1.0
ENSG00000077009,ENSG00000117650,1.0
ENSG00000184897,ENSG00000123609,1.0
ENSG00000184897,ENSG00000186834,1.0
ENSG00000126524,ENSG00000168303,1.0
ENSG00000205609,ENSG00000083845,1.0
ENSG00000140941,ENSG00000131711,1.0
ENSG00000140941,ENSG00000169252,1.0
ENSG00000140941,ENSG00000178913,1.0
ENSG00000140941,ENSG00000135604,1.0
ENSG00000186564,ENSG00000170122,1.0
ENSG00000221823,ENSG00000092054,1.0
ENSG00000221823,ENSG00000068784,1.0
ENSG00000152661,ENSG00000121743,1.0
ENSG00000152661,ENSG00000148482,1.0
ENSG00000152661,ENSG00000152661,1.0
ENSG00000183090,ENSG00000128422,1.0
ENSG00000261796,ENSG00000096401,1.0
ENSG00000188229,ENSG00000185345,1.0
ENSG00000188229,ENSG00000066583,1.0
ENSG00000188229,ENSG00000096401,1.0
ENSG00000188229,ENSG00000128422,1.0
ENSG00000188229,ENSG00000075886,1.0
ENSG00000188229,ENSG00000186834,1.0
ENSG00000188229,ENSG00000110395,1.0
ENSG00000188229,ENSG00000170430,1.0
ENSG00000188229,ENSG00000171951,1.0
ENSG00000187601,ENSG00000255150,1.0
ENSG00000187601,ENSG00000177432,1.0
ENSG00000185085,ENSG00000185149,1.0
ENSG00000185085,ENSG00000180720,1.0
ENSG00000185085,ENSG00000007312,1.0
ENSG00000185085,ENSG00000166477,1.0
ENSG00000156853,ENSG00000105640,1.0
ENSG00000138587,ENSG00000138587,1.0
ENSG00000146676,ENSG00000186834,1.0
ENSG00000162989,ENSG00000169252,1.0
ENSG00000198650,ENSG00000198650,1.0
ENSG00000121594,ENSG00000121594,1.0
ENSG00000121594,ENSG00000178562,0.0
ENSG00000182827,ENSG00000065491,1.0
ENSG00000182827,ENSG00000173040,1.0
ENSG00000126458,ENSG00000178764,1.0
ENSG00000126458,ENSG00000186834,1.0
ENSG00000198774,ENSG00000203785,1.0
ENSG00000124935,ENSG00000143365,1.0
ENSG00000186130,ENSG00000186130,1.0
ENSG00000186130,ENSG00000171448,1.0
ENSG00000171453,ENSG00000196943,1.0
ENSG00000171453,ENSG00000161405,1.0
ENSG00000171453,ENSG00000275793,1.0
ENSG00000171453,ENSG00000137054,1.0
ENSG00000171453,ENSG00000161980,1.0
ENSG00000171453,ENSG00000013503,1.0
ENSG00000132718,ENSG00000185345,1.0
ENSG00000173456,ENSG00000174903,1.0
ENSG00000173456,ENSG00000125977,1.0
ENSG00000169800,ENSG00000169800,1.0
ENSG00000170484,ENSG00000186834,1.0
ENSG00000096401,ENSG00000186834,1.0
ENSG00000096401,ENSG00000101161,1.0
ENSG00000096401,ENSG00000170759,1.0
ENSG00000096401,ENSG00000170027,1.0
ENSG00000096401,ENSG00000147573,1.0
ENSG00000096401,ENSG00000090889,1.0
ENSG00000096401,ENSG00000163807,1.0
ENSG00000096401,ENSG00000122566,1.0
ENSG00000096401,ENSG00000096401,1.0
ENSG00000096401,ENSG00000088930,1.0
ENSG00000096401,ENSG00000138160,1.0
ENSG00000096401,ENSG00000071539,1.0
ENSG00000096401,ENSG00000275183,1.0
ENSG00000096401,ENSG00000197702,1.0
ENSG00000096401,ENSG00000108055,1.0
ENSG00000096401,ENSG00000186871,1.0
ENSG00000096401,ENSG00000125977,1.0
ENSG00000096401,ENSG00000112624,1.0
ENSG00000165799,ENSG00000163012,1.0
ENSG00000165799,ENSG00000065491,1.0
ENSG00000127884,ENSG00000127884,1.0
ENSG00000127884,ENSG00000166794,1.0
ENSG00000185115,ENSG00000255150,1.0
ENSG00000088930,ENSG00000025800,1.0
ENSG00000088930,ENSG00000185686,1.0
ENSG00000088930,ENSG00000186834,1.0
ENSG00000131094,ENSG00000240654,1.0
ENSG00000125084,ENSG00000177283,1.0
ENSG00000177606,ENSG00000064835,1.0
ENSG00000177606,ENSG00000128714,1.0
ENSG00000177606,ENSG00000138378,1.0
ENSG00000177606,ENSG00000181449,1.0
ENSG00000177606,ENSG00000177606,1.0
ENSG00000177606,ENSG00000172216,1.0
ENSG00000177606,ENSG00000129152,1.0
ENSG00000177606,ENSG00000108001,1.0
ENSG00000177606,ENSG00000188986,1.0
ENSG00000177606,ENSG00000136931,1.0
ENSG00000177606,ENSG00000100393,1.0
ENSG00000177606,ENSG00000177469,1.0
ENSG00000177606,ENSG00000166509,1.0
ENSG00000177606,ENSG00000269404,0.0
ENSG00000177606,ENSG00000100084,1.0
ENSG00000177606,ENSG00000017797,1.0
ENSG00000177606,ENSG00000092067,1.0
ENSG00000172216,ENSG00000100393,1.0
ENSG00000172216,ENSG00000221869,1.0
ENSG00000172216,ENSG00000172216,1.0
ENSG00000186310,ENSG00000187189,1.0
ENSG00000075886,ENSG00000185345,1.0
ENSG00000183475,ENSG00000088356,1.0
ENSG00000176244,ENSG00000128266,1.0
ENSG00000161405,ENSG00000065491,1.0
ENSG00000161405,ENSG00000106153,1.0
ENSG00000161405,ENSG00000196431,1.0
ENSG00000161405,ENSG00000116903,1.0
ENSG00000161405,ENSG00000274180,1.0
ENSG00000161405,ENSG00000143614,1.0
ENSG00000161405,ENSG00000135604,1.0
ENSG00000161405,ENSG00000161405,0.0
ENSG00000196659,ENSG00000162543,1.0
ENSG00000124102,ENSG00000203782,1.0
ENSG00000186628,ENSG00000180938,1.0
ENSG00000118508,ENSG00000126010,1.0
ENSG00000118508,ENSG00000148482,1.0
ENSG00000276180,ENSG00000100393,1.0
ENSG00000100196,ENSG00000152078,1.0
ENSG00000100393,ENSG00000167977,1.0
ENSG00000100393,ENSG00000170166,1.0
ENSG00000100393,ENSG00000181449,1.0
ENSG00000100393,ENSG00000163041,1.0
ENSG00000100393,ENSG00000181788,1.0
ENSG00000100393,ENSG00000129152,1.0
ENSG00000100393,ENSG00000167658,1.0
ENSG00000100393,ENSG00000150281,1.0
ENSG00000100393,ENSG00000122691,1.0
ENSG00000100393,ENSG00000152409,1.0
ENSG00000100393,ENSG00000143365,1.0
ENSG00000100393,ENSG00000269404,1.0
ENSG00000100393,ENSG00000170430,1.0
ENSG00000100393,ENSG00000086062,1.0
ENSG00000100393,ENSG00000099381,1.0
ENSG00000100393,ENSG00000122566,1.0
ENSG00000100393,ENSG00000184895,1.0
ENSG00000100393,ENSG00000100393,1.0
ENSG00000100393,ENSG00000203811,1.0
ENSG00000100393,ENSG00000174903,1.0
ENSG00000100393,ENSG00000073861,1.0
ENSG00000100393,ENSG00000100084,1.0
ENSG00000100393,ENSG00000221869,1.0
ENSG00000100393,ENSG00000197019,1.0
ENSG00000203811,ENSG00000100084,1.0
ENSG00000203811,ENSG00000099381,1.0
ENSG00000088356,ENSG00000088356,1.0
ENSG00000088356,ENSG00000166477,1.0
ENSG00000088356,ENSG00000155959,1.0
ENSG00000106366,ENSG00000180210,1.0
ENSG00000106366,ENSG00000106366,1.0
ENSG00000106366,ENSG00000008018,1.0
ENSG00000269437,ENSG00000269405,1.0
ENSG00000105205,ENSG00000105205,1.0
ENSG00000143105,ENSG00000136026,1.0
ENSG00000269405,ENSG00000261221,1.0
ENSG00000269405,ENSG00000263465,1.0
ENSG00000269405,ENSG00000180921,1.0
ENSG00000104687,ENSG00000104687,1.0
ENSG00000104687,ENSG00000167658,1.0
ENSG00000104537,ENSG00000077420,1.0
ENSG00000121058,ENSG00000121058,1.0
ENSG00000121058,ENSG00000179562,1.0
ENSG00000121058,ENSG00000126947,1.0
ENSG00000141985,ENSG00000068394,1.0
ENSG00000141985,ENSG00000141985,1.0
ENSG00000170214,ENSG00000170214,1.0
ENSG00000089199,ENSG00000185345,1.0
ENSG00000155850,ENSG00000165685,1.0
ENSG00000107719,ENSG00000123496,1.0
ENSG00000107719,ENSG00000239732,1.0
ENSG00000204388,ENSG00000185915,1.0
ENSG00000204388,ENSG00000169252,1.0
ENSG00000204388,ENSG00000110395,1.0
ENSG00000148672,ENSG00000182890,1.0
ENSG00000143315,ENSG00000180720,1.0
ENSG00000155087,ENSG00000165660,1.0
ENSG00000206172,ENSG00000186834,1.0
ENSG00000164695,ENSG00000164695,1.0
ENSG00000181218,ENSG00000186834,1.0
ENSG00000142409,ENSG00000181449,1.0
ENSG00000152137,ENSG00000174943,1.0
ENSG00000152137,ENSG00000180921,1.0
ENSG00000152137,ENSG00000138160,1.0
ENSG00000152137,ENSG00000152137,1.0
ENSG00000234289,ENSG00000138160,1.0
ENSG00000248746,ENSG00000248746,1.0
ENSG00000248746,ENSG00000092054,1.0
ENSG00000248746,ENSG00000138347,1.0
ENSG00000100097,ENSG00000174482,1.0
ENSG00000100097,ENSG00000136238,1.0
ENSG00000100097,ENSG00000108947,1.0
ENSG00000100097,ENSG00000169021,1.0
ENSG00000105641,ENSG00000105641,1.0
ENSG00000105641,ENSG00000243284,1.0
ENSG00000167880,ENSG00000065491,1.0
ENSG00000167880,ENSG00000144668,1.0
ENSG00000256235,ENSG00000172005,1.0
ENSG00000185345,ENSG00000136238,1.0
ENSG00000185345,ENSG00000170775,1.0
ENSG00000185345,ENSG00000008018,1.0
ENSG00000185345,ENSG00000112208,1.0
ENSG00000185345,ENSG00000167207,1.0
ENSG00000185345,ENSG00000101161,1.0
ENSG00000185345,ENSG00000167914,1.0
ENSG00000185345,ENSG00000185345,1.0
ENSG00000185345,ENSG00000168092,1.0
ENSG00000185345,ENSG00000136026,1.0
ENSG00000185345,ENSG00000151846,1.0
ENSG00000185345,ENSG00000165140,1.0
ENSG00000185345,ENSG00000143870,1.0
ENSG00000185345,ENSG00000133101,1.0
ENSG00000185345,ENSG00000122566,1.0
ENSG00000185345,ENSG00000071539,1.0
ENSG00000185345,ENSG00000185686,1.0
ENSG00000185345,ENSG00000138180,1.0
ENSG00000185345,ENSG00000117650,1.0
ENSG00000205111,ENSG00000116574,1.0
ENSG00000135900,ENSG00000105894,1.0
ENSG00000187325,ENSG00000187325,1.0
ENSG00000187325,ENSG00000178913,1.0
ENSG00000187325,ENSG00000122728,1.0
ENSG00000101180,ENSG00000184845,1.0
ENSG00000116981,ENSG00000185149,1.0
ENSG00000170145,ENSG00000104804,1.0
ENSG00000170145,ENSG00000123496,1.0
ENSG00000170145,ENSG00000112208,1.0
ENSG00000123473,ENSG00000112208,1.0
ENSG00000123473,ENSG00000175073,1.0
ENSG00000123473,ENSG00000165475,1.0
ENSG00000170961,ENSG00000170961,1.0
ENSG00000126010,ENSG00000128203,1.0
ENSG00000065491,ENSG00000120498,1.0
ENSG00000065491,ENSG00000116031,1.0
ENSG00000065491,ENSG00000121316,1.0
ENSG00000065491,ENSG00000084110,1.0
ENSG00000065491,ENSG00000167914,1.0
ENSG00000065491,ENSG00000170426,1.0
ENSG00000065491,ENSG00000196743,1.0
ENSG00000065491,ENSG00000124429,1.0
ENSG00000065491,ENSG00000265190,1.0
ENSG00000065491,ENSG00000163207,1.0
ENSG00000136155,ENSG00000123609,1.0
ENSG00000108091,ENSG00000017797,1.0
ENSG00000108091,ENSG00000138180,1.0
ENSG00000007968,ENSG00000269404,1.0
ENSG00000007968,ENSG00000134323,1.0
ENSG00000001036,ENSG00000179163,1.0
ENSG00000092054,ENSG00000106803,1.0
ENSG00000215251,ENSG00000185149,1.0
ENSG00000215251,ENSG00000134070,1.0
ENSG00000151577,ENSG00000159212,1.0
ENSG00000188986,ENSG00000188986,1.0
ENSG00000188986,ENSG00000092067,1.0
ENSG00000108256,ENSG00000179630,1.0
ENSG00000108256,ENSG00000176435,1.0
ENSG00000118402,ENSG00000118402,1.0
ENSG00000101161,ENSG00000174276,1.0
ENSG00000101161,ENSG00000163807,1.0
ENSG00000101161,ENSG00000186834,1.0
ENSG00000101161,ENSG00000101161,1.0
ENSG00000168497,ENSG00000168497,1.0
ENSG00000165684,ENSG00000023608,1.0
ENSG00000065371,ENSG00000068394,1.0
ENSG00000065371,ENSG00000065371,1.0
ENSG00000065371,ENSG00000197019,1.0
ENSG00000065371,ENSG00000140284,1.0
ENSG00000118520,ENSG00000128422,1.0
ENSG00000118520,ENSG00000135373,1.0
ENSG00000136888,ENSG00000179630,1.0
ENSG00000153037,ENSG00000166477,1.0
ENSG00000153037,ENSG00000153037,1.0
ENSG00000153037,ENSG00000186834,1.0
ENSG00000153037,ENSG00000198356,1.0
ENSG00000265817,ENSG00000265817,0.0
ENSG00000275410,ENSG00000275410,1.0
ENSG00000122691,ENSG00000106004,1.0
ENSG00000122691,ENSG00000181449,1.0
ENSG00000122691,ENSG00000233608,1.0
ENSG00000112039,ENSG00000155252,1.0
ENSG00000112039,ENSG00000181544,1.0
ENSG00000112039,ENSG00000112039,1.0
ENSG00000158615,ENSG00000180720,1.0
ENSG00000263465,ENSG00000175793,1.0
ENSG00000135604,ENSG00000146072,1.0
ENSG00000135604,ENSG00000177875,1.0
ENSG00000135604,ENSG00000196431,1.0
ENSG00000135604,ENSG00000135604,1.0
ENSG00000166477,ENSG00000181449,1.0
ENSG00000166477,ENSG00000104804,1.0
ENSG00000166477,ENSG00000198356,1.0
ENSG00000166477,ENSG00000173141,1.0
ENSG00000166477,ENSG00000023608,1.0
ENSG00000166477,ENSG00000124608,1.0
ENSG00000166477,ENSG00000178913,1.0
ENSG00000166477,ENSG00000166477,1.0
ENSG00000175505,ENSG00000128422,1.0
ENSG00000169562,ENSG00000112164,1.0
ENSG00000105640,ENSG00000140986,1.0
ENSG00000105640,ENSG00000068784,1.0
ENSG00000105640,ENSG00000083845,1.0
ENSG00000105640,ENSG00000165496,1.0
ENSG00000148730,ENSG00000139988,1.0
ENSG00000148730,ENSG00000122566,1.0
ENSG00000111911,ENSG00000116574,1.0
ENSG00000176165,ENSG00000128714,1.0
ENSG00000176165,ENSG00000143614,1.0
ENSG00000176165,ENSG00000108055,1.0
ENSG00000176165,ENSG00000254772,1.0
ENSG00000180921,ENSG00000196943,1.0
ENSG00000180921,ENSG00000101367,1.0
ENSG00000092067,ENSG00000180138,1.0
ENSG00000092067,ENSG00000092067,1.0
ENSG00000173404,ENSG00000134323,1.0
ENSG00000177432,ENSG00000105894,1.0
ENSG00000177432,ENSG00000187189,1.0
ENSG00000013503,ENSG00000161980,1.0
ENSG00000013503,ENSG00000198356,1.0
ENSG00000013503,ENSG00000013503,1.0
ENSG00000117650,ENSG00000143520,1.0
ENSG00000117650,ENSG00000117650,1.0
ENSG00000117650,ENSG00000167658,1.0
ENSG00000117650,ENSG00000122566,1.0
ENSG00000171448,ENSG00000171448,1.0
ENSG00000082556,ENSG00000181788,1.0
ENSG00000126945,ENSG00000186834,1.0
ENSG00000126945,ENSG00000122566,1.0
